t_ms,theta_deg,theta_dot_dps,x_m,x_dot_ms,u_pwm,setpoint_deg,modo
4176.0,-0.67,-18.7,0.0679,0.024,-71.0,0.0,0.0
4196.0,-1.08,24.5,0.0684,0.024,-22.0,0.0,0.0
4216.0,-0.03,49.8,0.0688,0.012,82.0,0.0,0.0
4236.0,0.61,15.5,0.0687,-0.024,62.0,0.0,0.0
4256.0,0.47,-46.0,0.068,-0.036,-50.0,0.0,0.0
4276.0,-0.39,-28.1,0.0678,0.0,-70.0,0.0,0.0
4296.0,-1.3,-4.8,0.068,0.024,-85.0,0.0,0.0
4316.0,-0.55,56.8,0.0687,0.036,63.0,0.0,0.0
4336.0,0.28,31.1,0.0688,0.0,69.0,0.0,0.0
4356.0,1.26,-18.9,0.0682,-0.024,42.0,0.0,0.0
4376.0,0.18,-47.9,0.0675,-0.036,-70.0,0.0,0.0
4396.0,-0.65,-22.2,0.0677,0.024,-76.0,0.0,0.0
4416.0,-0.87,31.8,0.068,0.024,2.0,0.0,0.0
4436.0,-0.01,42.2,0.0684,0.012,71.0,0.0,0.0
4456.0,0.73,8.6,0.0681,-0.024,57.0,0.0,0.0
4476.0,0.49,-48.7,0.0675,-0.024,-53.0,0.0,0.0
4496.0,-0.36,-26.7,0.0672,-0.012,-66.0,0.0,0.0
4516.0,-1.21,-5.4,0.0677,0.024,-81.0,0.0,0.0
4536.0,-0.58,52.1,0.0682,0.036,54.0,0.0,0.0
4556.0,0.0,26.1,0.0685,0.0,44.0,0.0,0.0
4576.0,0.85,-11.1,0.0682,-0.012,31.0,0.0,0.0
4596.0,-0.06,-39.5,0.0678,-0.012,-70.0,0.0,0.0
4616.0,-0.52,-17.1,0.0679,0.012,-59.0,0.0,0.0
4636.0,-0.79,20.8,0.0684,0.024,-11.0,0.0,0.0
4656.0,-0.08,41.4,0.0687,0.012,65.0,0.0,0.0
4676.0,0.34,13.9,0.0686,-0.024,43.0,0.0,0.0
4696.0,0.43,-33.3,0.0681,-0.024,-31.0,0.0,0.0
4716.0,-0.26,-21.0,0.0679,0.0,-51.0,0.0,0.0
4736.0,-0.87,-12.3,0.0681,0.012,-72.0,0.0,0.0
4756.0,-0.52,41.8,0.0686,0.024,39.0,0.0,0.0
4776.0,0.48,32.3,0.0687,-0.012,83.0,0.0,0.0
4796.0,1.13,-14.0,0.0681,-0.036,43.0,0.0,0.0
4816.0,0.25,-48.8,0.0674,-0.036,-68.0,0.0,0.0
4836.0,-0.31,-20.4,0.0672,-0.012,-53.0,0.0,0.0
4856.0,-0.57,18.8,0.0675,0.024,-2.0,0.0,0.0
4876.0,0.22,37.0,0.0678,0.0,75.0,0.0,0.0
4896.0,0.68,10.9,0.0675,-0.024,59.0,0.0,0.0
4916.0,0.74,-42.3,0.0667,-0.048,-27.0,0.0,0.0
4936.0,-0.36,-36.3,0.0663,-0.024,-83.0,0.0,0.0
4956.0,-0.97,-6.1,0.0666,0.012,-67.0,0.0,0.0
4976.0,-0.62,50.0,0.0672,0.036,48.0,0.0,0.0
4996.0,0.43,30.2,0.0673,0.0,76.0,0.0,0.0
5016.0,0.98,-15.8,0.0667,-0.036,31.0,0.0,0.0
5036.0,0.08,-47.7,0.066,-0.036,-76.0,0.0,0.0
5056.0,-0.5,-23.6,0.066,0.0,-69.0,0.0,0.0
5076.0,-0.94,25.6,0.0665,0.024,-12.0,0.0,0.0
5096.0,-0.07,40.2,0.0669,0.024,64.0,0.0,0.0
5116.0,0.41,14.2,0.0668,-0.012,48.0,0.0,0.0
5136.0,0.55,-36.5,0.0663,-0.036,-29.0,0.0,0.0
5156.0,-0.33,-27.7,0.0661,0.0,-66.0,0.0,0.0
5176.0,-0.97,-18.3,0.0663,0.024,-89.0,0.0,0.0
5196.0,-0.57,46.3,0.0669,0.036,44.0,0.0,0.0
5216.0,0.22,30.9,0.0673,0.0,65.0,0.0,0.0
5236.0,0.95,-10.9,0.0668,-0.024,38.0,0.0,0.0
5256.0,-0.13,-53.0,0.0662,-0.024,-97.0,0.0,0.0
5276.0,-0.91,-21.1,0.0663,0.012,-89.0,0.0,0.0
5296.0,-1.16,39.9,0.0669,0.036,0.0,0.0,0.0
5316.0,-0.25,45.3,0.0675,0.024,62.0,0.0,0.0
5336.0,0.77,14.9,0.0674,-0.012,71.0,0.0,0.0
5356.0,0.35,-43.4,0.0669,-0.024,-53.0,0.0,0.0
5376.0,-0.32,-21.7,0.0666,-0.012,-55.0,0.0,0.0
5396.0,-0.99,-1.4,0.0669,0.024,-61.0,0.0,0.0
5416.0,-0.45,46.5,0.0675,0.036,52.0,0.0,0.0
5436.0,0.21,23.1,0.0677,0.0,51.0,0.0,0.0
5456.0,0.9,-8.1,0.0673,-0.024,39.0,0.0,0.0
5476.0,0.08,-39.9,0.0667,-0.024,-63.0,0.0,0.0
5496.0,-0.47,-18.8,0.0666,0.0,-59.0,0.0,0.0
5516.0,-0.65,16.8,0.0669,0.024,-9.0,0.0,0.0
5536.0,-0.02,34.9,0.0673,0.024,58.0,0.0,0.0
5556.0,0.43,13.7,0.0671,-0.024,49.0,0.0,0.0
5576.0,0.85,-24.7,0.0665,-0.036,8.0,0.0,0.0
5596.0,-0.01,-32.8,0.066,-0.024,-56.0,0.0,0.0
5616.0,-0.45,-16.6,0.066,0.0,-55.0,0.0,0.0
5636.0,-0.78,21.8,0.0665,0.024,-9.0,0.0,0.0
5656.0,-0.12,32.1,0.0668,0.024,47.0,0.0,0.0
5676.0,0.34,14.8,0.0667,0.0,45.0,0.0,0.0
5696.0,0.48,-28.7,0.0662,-0.024,-20.0,0.0,0.0
5716.0,-0.14,-20.4,0.0659,-0.012,-43.0,0.0,0.0
5736.0,-0.69,-11.6,0.0661,0.012,-60.0,0.0,0.0
5756.0,-0.65,27.5,0.0665,0.024,8.0,0.0,0.0
5776.0,0.05,26.2,0.0668,0.012,47.0,0.0,0.0
5796.0,0.46,10.7,0.0666,-0.024,45.0,0.0,0.0
5816.0,0.53,-31.6,0.0661,-0.024,-22.0,0.0,0.0
5836.0,-0.15,-23.5,0.0657,-0.012,-49.0,0.0,0.0
5856.0,-0.63,-13.5,0.066,0.024,-60.0,0.0,0.0
5876.0,-0.32,38.4,0.0663,0.024,46.0,0.0,0.0
5896.0,0.36,21.7,0.0663,-0.012,58.0,0.0,0.0
5916.0,0.91,-8.9,0.0657,-0.036,38.0,0.0,0.0
5936.0,0.04,-42.2,0.0651,-0.024,-69.0,0.0,0.0
5956.0,-0.53,-21.7,0.0651,0.012,-68.0,0.0,0.0
5976.0,-0.86,19.7,0.0656,0.036,-17.0,0.0,0.0
5996.0,-0.08,43.9,0.0661,0.024,69.0,0.0,0.0
6016.0,0.31,14.6,0.0659,-0.024,43.0,0.0,0.0
6036.0,0.5,-34.6,0.0654,-0.024,-28.0,0.0,0.0
6056.0,-0.3,-24.2,0.065,-0.012,-59.0,0.0,0.0
6076.0,-0.58,-11.1,0.0653,0.012,-53.0,0.0,0.0
6096.0,-0.46,37.6,0.0657,0.024,36.0,0.0,0.0
6116.0,0.32,23.9,0.0659,0.0,59.0,0.0,0.0
6136.0,0.83,-3.7,0.0654,-0.036,43.0,0.0,0.0
6156.0,-0.05,-49.8,0.0648,-0.024,-88.0,0.0,0.0
6176.0,-0.5,-19.8,0.0649,0.012,-63.0,0.0,0.0
6196.0,-0.82,28.4,0.0654,0.024,0.0,0.0,0.0
6216.0,0.01,39.9,0.0659,0.012,68.0,0.0,0.0
6236.0,0.44,10.1,0.0657,-0.012,43.0,0.0,0.0
6256.0,0.66,-32.4,0.0653,-0.024,-16.0,0.0,0.0
6276.0,-0.26,-31.8,0.0649,-0.012,-69.0,0.0,0.0
6296.0,-0.91,-16.3,0.0651,0.024,-82.0,0.0,0.0
6316.0,-0.55,45.2,0.0656,0.024,44.0,0.0,0.0
6336.0,0.2,24.4,0.0659,0.0,53.0,0.0,0.0
6356.0,0.76,-5.1,0.0655,-0.024,36.0,0.0,0.0
6376.0,0.14,-42.9,0.0649,-0.024,-64.0,0.0,0.0
6396.0,-0.56,-23.1,0.065,0.012,-72.0,0.0,0.0
6416.0,-0.8,22.6,0.0655,0.024,-9.0,0.0,0.0
6436.0,-0.0,38.5,0.066,0.024,65.0,0.0,0.0
6456.0,0.51,14.8,0.0657,-0.024,55.0,0.0,0.0
6476.0,0.51,-40.9,0.0651,-0.036,-39.0,0.0,0.0
6496.0,-0.32,-31.0,0.065,0.012,-71.0,0.0,0.0
6516.0,-0.96,-5.0,0.0653,0.024,-65.0,0.0,0.0
6536.0,-0.6,43.9,0.0659,0.036,39.0,0.0,0.0
6556.0,0.21,23.3,0.0661,0.012,52.0,0.0,0.0
6576.0,0.68,-10.8,0.0656,-0.024,22.0,0.0,0.0
6596.0,0.02,-41.6,0.0653,-0.012,-69.0,0.0,0.0
6616.0,-0.57,-23.1,0.0653,0.012,-73.0,0.0,0.0
6636.0,-1.0,17.8,0.0657,0.024,-29.0,0.0,0.0
6656.0,-0.18,40.1,0.0663,0.024,57.0,0.0,0.0
6676.0,0.23,13.6,0.0662,-0.012,37.0,0.0,0.0
6696.0,0.35,-31.4,0.0657,-0.024,-32.0,0.0,0.0
6716.0,-0.29,-27.7,0.0655,-0.012,-64.0,0.0,0.0
6736.0,-0.98,-20.5,0.0659,0.024,-93.0,0.0,0.0
6756.0,-0.85,38.1,0.0666,0.036,13.0,0.0,0.0
6776.0,0.09,30.9,0.0669,0.012,57.0,0.0,0.0
6796.0,0.77,1.9,0.0667,-0.024,49.0,0.0,0.0
6816.0,0.21,-45.1,0.0662,-0.024,-64.0,0.0,0.0
6836.0,-0.47,-27.3,0.0661,0.0,-74.0,0.0,0.0
6856.0,-1.17,2.2,0.0666,0.024,-65.0,0.0,0.0
6876.0,-0.58,42.9,0.0673,0.036,38.0,0.0,0.0
6896.0,0.21,19.8,0.0674,0.0,46.0,0.0,0.0
6916.0,0.63,-17.5,0.0672,-0.012,7.0,0.0,0.0
6936.0,-0.1,-34.1,0.0668,-0.012,-63.0,0.0,0.0
6956.0,-0.71,-24.7,0.0669,0.012,-84.0,0.0,0.0
6976.0,-0.94,17.7,0.0675,0.024,-25.0,0.0,0.0
6996.0,-0.41,34.5,0.0682,0.036,34.0,0.0,0.0
7016.0,0.13,14.8,0.0684,0.0,33.0,0.0,0.0
7036.0,0.44,-17.2,0.0681,-0.012,-2.0,0.0,0.0
7056.0,-0.23,-33.4,0.0679,-0.012,-70.0,0.0,0.0
7076.0,-0.78,-20.6,0.0681,0.012,-81.0,0.0,0.0
7096.0,-1.07,15.4,0.0688,0.036,-37.0,0.0,0.0
7116.0,-0.37,39.2,0.0697,0.036,44.0,0.0,0.0
7136.0,0.2,16.1,0.0698,0.0,39.0,0.0,0.0
7156.0,0.46,-20.8,0.0696,-0.012,-7.0,0.0,0.0
7176.0,-0.28,-32.8,0.0694,0.0,-72.0,0.0,0.0
7196.0,-0.94,-25.1,0.0698,0.024,-98.0,0.0,0.0
7216.0,-1.16,26.4,0.0706,0.036,-23.0,0.0,0.0
7236.0,-0.44,34.6,0.0714,0.036,32.0,0.0,0.0
7256.0,0.14,15.6,0.0716,0.0,34.0,0.0,0.0
7276.0,0.4,-19.7,0.0714,-0.012,-9.0,0.0,0.0
7296.0,-0.3,-31.8,0.0712,0.0,-71.0,0.0,0.0
7316.0,-0.87,-23.3,0.0716,0.024,-91.0,0.0,0.0
7336.0,-1.3,21.0,0.0723,0.048,-41.0,0.0,0.0
7356.0,-0.48,43.0,0.0731,0.036,44.0,0.0,0.0
7376.0,0.15,16.8,0.0733,0.0,37.0,0.0,0.0
7396.0,0.28,-31.1,0.073,-0.012,-36.0,0.0,0.0
7416.0,-0.34,-27.2,0.0729,0.0,-66.0,0.0,0.0
7436.0,-1.13,-22.4,0.0735,0.036,-105.0,0.0,0.0
7456.0,-1.2,31.6,0.0742,0.036,-17.0,0.0,0.0
7476.0,-0.51,34.6,0.0751,0.036,28.0,0.0,0.0
7496.0,0.07,13.9,0.0754,0.012,27.0,0.0,0.0
7516.0,0.08,-27.6,0.0753,-0.012,-42.0,0.0,0.0
7536.0,-0.5,-26.1,0.0755,0.024,-74.0,0.0,0.0
7556.0,-1.15,-16.5,0.076,0.036,-96.0,0.0,0.0
7576.0,-0.92,41.1,0.0769,0.036,15.0,0.0,0.0
7596.0,0.02,27.2,0.0775,0.024,47.0,0.0,0.0
7616.0,0.54,-0.4,0.0773,-0.012,31.0,0.0,0.0
7636.0,-0.04,-40.5,0.0771,-0.012,-71.0,0.0,0.0
7656.0,-0.69,-24.6,0.0772,0.012,-82.0,0.0,0.0
7676.0,-1.36,2.6,0.0779,0.048,-76.0,0.0,0.0
7696.0,-0.9,47.2,0.0789,0.048,26.0,0.0,0.0
7716.0,-0.17,24.4,0.0794,0.012,31.0,0.0,0.0
7736.0,0.38,-4.0,0.0792,-0.012,15.0,0.0,0.0
7756.0,-0.24,-37.0,0.0792,0.0,-77.0,0.0,0.0
7776.0,-0.77,-21.8,0.0796,0.036,-83.0,0.0,0.0
7796.0,-1.27,12.1,0.0803,0.048,-54.0,0.0,0.0
7816.0,-0.66,47.4,0.0812,0.048,41.0,0.0,0.0
7836.0,0.13,25.3,0.0816,0.012,50.0,0.0,0.0
7856.0,0.69,-16.4,0.0814,-0.012,13.0,0.0,0.0
7876.0,-0.27,-39.8,0.0812,-0.012,-83.0,0.0,0.0
7896.0,-0.82,-20.2,0.0815,0.036,-83.0,0.0,0.0
7916.0,-1.17,24.5,0.0821,0.036,-27.0,0.0,0.0
