t_ms,theta_deg,theta_dot_dps,x_m,x_dot_ms,u_pwm,setpoint_deg,modo
17132.0,-0.05,-8.1,0.0139,0.0,-26.0,0.0,0.0
17152.0,-0.14,-1.3,0.014,0.012,-11.0,0.0,0.0
17172.0,0.01,1.7,0.0142,0.012,11.0,0.0,0.0
17192.0,-0.01,-6.2,0.0142,0.0,1.0,0.0,0.0
17212.0,-0.15,-11.4,0.0141,0.0,-17.0,0.0,0.0
17232.0,-0.28,-9.8,0.0142,0.012,-21.0,0.0,0.0
17252.0,-0.45,-7.6,0.0145,0.012,-29.0,0.0,0.0
17272.0,-0.54,-6.0,0.0147,0.012,-25.0,0.0,0.0
17292.0,-0.66,-8.6,0.0152,0.024,-31.0,0.0,0.0
17312.0,-0.82,0.6,0.0157,0.024,-38.0,0.0,0.0
17332.0,-0.64,5.5,0.0161,0.024,-6.0,0.0,0.0
17352.0,-0.64,-3.3,0.0166,0.024,-18.0,0.0,0.0
17372.0,-0.75,-0.9,0.0172,0.024,-30.0,0.0,0.0
17392.0,-0.75,1.7,0.0177,0.024,-23.0,0.0,0.0
17412.0,-0.79,-0.6,0.0182,0.024,-29.0,0.0,0.0
17432.0,-0.86,1.5,0.0186,0.024,-33.0,0.0,0.0
17452.0,-0.87,4.2,0.0192,0.036,-27.0,0.0,0.0
17472.0,-0.75,5.2,0.0198,0.024,-13.0,0.0,0.0
17492.0,-0.72,1.5,0.0203,0.024,-18.0,0.0,0.0
17512.0,-0.7,2.5,0.0208,0.024,-21.0,0.0,0.0
17532.0,-0.69,3.0,0.0213,0.024,-19.0,0.0,0.0
17552.0,-0.64,3.1,0.0218,0.024,-15.0,0.0,0.0
17572.0,-0.59,2.5,0.0221,0.012,-14.0,0.0,0.0
17592.0,-0.56,0.4,0.0225,0.012,-16.0,0.0,0.0
17612.0,-0.57,1.2,0.0229,0.024,-19.0,0.0,0.0
17632.0,-0.56,2.1,0.0233,0.024,-17.0,0.0,0.0
17652.0,-0.54,1.1,0.0235,0.012,-15.0,0.0,0.0
17672.0,-0.53,3.0,0.024,0.024,-14.0,0.0,0.0
17692.0,-0.48,2.1,0.0244,0.024,-11.0,0.0,0.0
17712.0,-0.47,0.3,0.0246,0.012,-14.0,0.0,0.0
17732.0,-0.47,2.9,0.025,0.024,-16.0,0.0,0.0
17752.0,-0.43,3.4,0.0252,0.012,-9.0,0.0,0.0
17772.0,-0.37,2.1,0.0256,0.012,-6.0,0.0,0.0
17792.0,-0.36,1.7,0.0258,0.012,-10.0,0.0,0.0
17812.0,-0.31,1.3,0.0261,0.012,-6.0,0.0,0.0
17832.0,-0.3,0.3,0.0263,0.012,-8.0,0.0,0.0
17852.0,-0.3,0.5,0.0265,0.012,-9.0,0.0,0.0
17872.0,-0.28,1.0,0.0268,0.012,-8.0,0.0,0.0
17892.0,-0.27,0.0,0.027,0.012,-7.0,0.0,0.0
17912.0,-0.28,-0.0,0.0273,0.012,-10.0,0.0,0.0
17932.0,-0.27,1.0,0.0274,0.012,-9.0,0.0,0.0
17952.0,-0.27,0.6,0.0276,0.0,-8.0,0.0,0.0
17972.0,-0.26,1.3,0.0278,0.012,-8.0,0.0,0.0
17992.0,-0.23,1.1,0.0281,0.012,-5.0,0.0,0.0
18012.0,-0.24,0.3,0.0282,0.012,-8.0,0.0,0.0
18032.0,-0.25,1.2,0.0283,0.0,-9.0,0.0,0.0
18052.0,-0.23,2.2,0.0284,0.0,-5.0,0.0,0.0
18072.0,-0.19,1.5,0.0287,0.012,-3.0,0.0,0.0
18092.0,-0.2,-1.8,0.0287,0.0,-8.0,0.0,0.0
18112.0,-0.25,1.1,0.0288,0.0,-11.0,0.0,0.0
18132.0,-0.22,1.9,0.0289,0.0,-5.0,0.0,0.0
18152.0,-0.2,1.0,0.029,0.0,-4.0,0.0,0.0
18172.0,-0.17,2.1,0.0292,0.012,-2.0,0.0,0.0
18192.0,-0.13,-0.8,0.0292,0.0,-1.0,0.0,0.0
18212.0,-0.18,-1.8,0.0292,0.0,-10.0,0.0,0.0
18232.0,-0.19,2.2,0.0293,0.0,-6.0,0.0,0.0
18252.0,-0.14,1.8,0.0293,0.0,-1.0,0.0,0.0
18272.0,-0.13,0.0,0.0293,0.0,-2.0,0.0,0.0
18292.0,-0.12,0.2,0.0294,0.012,-3.0,0.0,0.0
18312.0,-0.1,1.2,0.0294,0.0,-2.0,0.0,0.0
18332.0,-0.1,0.3,0.0294,0.0,-3.0,0.0,0.0
18352.0,-0.09,1.7,0.0294,0.0,-2.0,0.0,0.0
18372.0,-0.03,1.8,0.0294,0.0,4.0,0.0,0.0
18392.0,-0.01,-0.9,0.0293,-0.012,1.0,0.0,0.0
18412.0,-0.04,1.9,0.0293,0.0,-3.0,0.0,0.0
18432.0,0.04,2.6,0.0293,0.0,6.0,0.0,0.0
18452.0,0.04,-0.6,0.0293,0.0,1.0,0.0,0.0
18472.0,0.06,2.1,0.0292,0.0,2.0,0.0,0.0
18492.0,0.09,2.7,0.0292,0.0,5.0,0.0,0.0
18512.0,0.14,1.7,0.029,0.0,7.0,0.0,0.0
18532.0,0.18,2.1,0.0288,-0.012,9.0,0.0,0.0
18552.0,0.23,2.9,0.0286,-0.012,11.0,0.0,0.0
18572.0,0.23,-0.8,0.0283,-0.012,10.0,0.0,0.0
18592.0,0.21,-6.9,0.028,-0.024,1.0,0.0,0.0
18612.0,0.11,-6.2,0.0277,-0.012,-7.0,0.0,0.0
18632.0,0.01,-0.8,0.0276,0.0,-7.0,0.0,0.0
18652.0,0.02,4.2,0.0276,0.0,1.0,0.0,0.0
18672.0,0.13,3.2,0.0277,0.0,13.0,0.0,0.0
18692.0,0.17,-1.7,0.0276,-0.012,9.0,0.0,0.0
18712.0,0.15,-3.9,0.0274,-0.012,3.0,0.0,0.0
18732.0,0.06,-8.8,0.0271,-0.012,-7.0,0.0,0.0
18752.0,-0.07,-2.6,0.027,0.0,-13.0,0.0,0.0
18772.0,-0.06,4.5,0.0273,0.012,0.0,0.0,0.0
18792.0,0.03,-0.8,0.0273,0.0,7.0,0.0,0.0
18812.0,0.01,-1.1,0.0273,0.0,0.0,0.0,0.0
18832.0,0.03,0.9,0.0271,-0.012,3.0,0.0,0.0
18852.0,0.03,-3.2,0.0271,0.0,0.0,0.0,0.0
18872.0,0.01,-1.0,0.0271,0.0,-1.0,0.0,0.0
18892.0,0.01,-1.8,0.0271,0.0,0.0,0.0,0.0
18912.0,-0.04,-3.2,0.0271,0.0,-5.0,0.0,0.0
18932.0,-0.06,-2.0,0.0271,0.0,-3.0,0.0,0.0
18952.0,-0.1,-3.9,0.0273,0.012,-7.0,0.0,0.0
18972.0,-0.16,-3.3,0.0275,0.012,-10.0,0.0,0.0
18992.0,-0.21,-4.1,0.0276,0.012,-11.0,0.0,0.0
19012.0,-0.27,-3.8,0.0278,0.012,-11.0,0.0,0.0
19032.0,-0.38,0.5,0.0282,0.012,-22.0,0.0,0.0
19052.0,-0.28,2.9,0.0284,0.012,-2.0,0.0,0.0
19072.0,-0.24,4.5,0.0287,0.012,0.0,0.0,0.0
19092.0,-0.15,0.7,0.0289,0.012,4.0,0.0,0.0
19112.0,-0.17,-7.1,0.0289,0.0,-7.0,0.0,0.0
19132.0,-0.34,-4.8,0.0289,0.0,-25.0,0.0,0.0
19152.0,-0.39,2.1,0.029,0.0,-16.0,0.0,0.0
19172.0,-0.36,0.3,0.0293,0.012,-9.0,0.0,0.0
19192.0,-0.36,1.9,0.0294,0.0,-11.0,0.0,0.0
19212.0,-0.3,1.6,0.0296,0.012,-4.0,0.0,0.0
19232.0,-0.31,0.3,0.0299,0.012,-9.0,0.0,0.0
19252.0,-0.3,2.4,0.03,0.012,-8.0,0.0,0.0
19272.0,-0.27,2.0,0.0302,0.012,-6.0,0.0,0.0
19292.0,-0.25,1.5,0.0304,0.012,-5.0,0.0,0.0
19312.0,-0.24,2.0,0.0305,0.012,-6.0,0.0,0.0
19332.0,-0.21,2.1,0.0306,0.012,-4.0,0.0,0.0
19352.0,-0.2,1.9,0.0307,0.012,-5.0,0.0,0.0
19372.0,-0.17,2.4,0.0308,0.012,-3.0,0.0,0.0
19392.0,-0.15,1.8,0.0308,0.0,-3.0,0.0,0.0
19412.0,-0.13,1.9,0.031,0.012,-3.0,0.0,0.0
19432.0,-0.12,0.9,0.031,0.0,-4.0,0.0,0.0
19452.0,-0.12,0.6,0.031,0.0,-4.0,0.0,0.0
19472.0,-0.11,2.2,0.031,0.0,-2.0,0.0,0.0
19492.0,-0.08,1.9,0.031,0.0,0.0,0.0,0.0
19512.0,-0.06,2.3,0.031,0.0,0.0,0.0,0.0
19533.0,-0.02,3.2,0.031,0.0,2.0,0.0,0.0
19553.0,0.03,2.8,0.031,0.0,5.0,0.0,0.0
19573.0,0.07,1.9,0.0308,-0.012,4.0,0.0,0.0
19593.0,0.1,3.4,0.0307,-0.012,6.0,0.0,0.0
19613.0,0.17,4.4,0.0305,-0.012,11.0,0.0,0.0
19633.0,0.26,4.6,0.0302,-0.012,15.0,0.0,0.0
19653.0,0.23,-0.4,0.0299,-0.024,4.0,0.0,0.0
19673.0,0.26,-5.4,0.0295,-0.012,6.0,0.0,0.0
19693.0,0.07,-7.8,0.0292,-0.012,-13.0,0.0,0.0
19713.0,-0.0,0.3,0.029,0.0,-8.0,0.0,0.0
19733.0,0.05,6.2,0.0292,0.0,6.0,0.0,0.0
19753.0,0.19,4.0,0.029,-0.012,17.0,0.0,0.0
19773.0,0.34,1.0,0.0289,-0.012,23.0,0.0,0.0
19793.0,0.29,-3.8,0.0286,-0.012,7.0,0.0,0.0
19813.0,0.35,-9.4,0.0282,-0.012,10.0,0.0,0.0
19833.0,0.09,-11.7,0.0278,-0.012,-17.0,0.0,0.0
19853.0,-0.05,-2.2,0.0278,0.012,-14.0,0.0,0.0
19873.0,-0.0,4.0,0.0278,0.0,3.0,0.0,0.0
19893.0,0.08,-2.4,0.028,0.0,7.0,0.0,0.0
19913.0,0.06,-1.4,0.0278,0.0,0.0,0.0,0.0
19933.0,0.09,-2.8,0.0276,-0.012,6.0,0.0,0.0
19953.0,-0.02,-7.9,0.0275,-0.012,-9.0,0.0,0.0
19973.0,-0.1,-0.5,0.0275,0.0,-8.0,0.0,0.0
19993.0,-0.1,-5.0,0.0277,0.012,-5.0,0.0,0.0
20013.0,-0.2,-6.5,0.0277,0.0,-14.0,0.0,0.0
20033.0,-0.28,-4.0,0.028,0.012,-15.0,0.0,0.0
20053.0,-0.37,-8.5,0.0282,0.012,-20.0,0.0,0.0
20073.0,-0.47,-1.4,0.0286,0.012,-24.0,0.0,0.0
20093.0,-0.46,1.0,0.0289,0.012,-14.0,0.0,0.0
20113.0,-0.54,1.5,0.0293,0.012,-23.0,0.0,0.0
20133.0,-0.39,8.5,0.0298,0.024,0.0,0.0,0.0
20153.0,-0.32,-0.3,0.0301,0.012,-4.0,0.0,0.0
20173.0,-0.37,-1.3,0.0304,0.012,-15.0,0.0,0.0
20193.0,-0.4,2.7,0.0306,0.012,-14.0,0.0,0.0
20213.0,-0.39,0.4,0.0308,0.012,-12.0,0.0,0.0
20233.0,-0.38,1.4,0.0312,0.012,-11.0,0.0,0.0
20253.0,-0.36,2.0,0.0314,0.012,-8.0,0.0,0.0
20273.0,-0.36,-0.3,0.0317,0.012,-12.0,0.0,0.0
20293.0,-0.36,3.2,0.0318,0.012,-10.0,0.0,0.0
20313.0,-0.3,1.9,0.0322,0.012,-4.0,0.0,0.0
20333.0,-0.3,0.5,0.0324,0.012,-8.0,0.0,0.0
20353.0,-0.29,1.8,0.0325,0.012,-7.0,0.0,0.0
20373.0,-0.27,0.7,0.0328,0.012,-8.0,0.0,0.0
20393.0,-0.28,1.3,0.0329,0.012,-9.0,0.0,0.0
20413.0,-0.26,2.3,0.0331,0.012,-6.0,0.0,0.0
20433.0,-0.23,1.3,0.0332,0.012,-5.0,0.0,0.0
20453.0,-0.23,0.9,0.0335,0.012,-8.0,0.0,0.0
20473.0,-0.19,2.6,0.0336,0.0,-3.0,0.0,0.0
20493.0,-0.16,1.1,0.0337,0.0,-1.0,0.0,0.0
20513.0,-0.17,-3.0,0.0338,0.0,-7.0,0.0,0.0
20533.0,-0.25,-1.6,0.0338,0.0,-15.0,0.0,0.0
20553.0,-0.26,1.7,0.0339,0.012,-9.0,0.0,0.0
20573.0,-0.25,1.3,0.0339,0.0,-7.0,0.0,0.0
20593.0,-0.23,2.9,0.0341,0.0,-5.0,0.0,0.0
20613.0,-0.18,3.4,0.0342,0.012,-1.0,0.0,0.0
20633.0,-0.14,0.8,0.0343,0.012,0.0,0.0,0.0
20653.0,-0.15,0.3,0.0343,0.0,-6.0,0.0,0.0
20673.0,-0.13,2.6,0.0343,0.0,-2.0,0.0,0.0
20693.0,-0.09,1.2,0.0343,0.0,0.0,0.0,0.0
20713.0,-0.09,1.1,0.0343,0.0,-2.0,0.0,0.0
20733.0,-0.05,3.1,0.0343,0.0,2.0,0.0,0.0
20753.0,-0.0,1.8,0.0342,-0.012,3.0,0.0,0.0
20773.0,0.03,1.4,0.0342,0.0,4.0,0.0,0.0
20793.0,0.06,2.7,0.0341,0.0,3.0,0.0,0.0
20813.0,0.14,4.3,0.0338,-0.012,11.0,0.0,0.0
20833.0,0.21,3.0,0.0337,-0.012,12.0,0.0,0.0
20853.0,0.28,4.0,0.0333,-0.024,13.0,0.0,0.0
20873.0,0.34,-0.2,0.033,-0.024,18.0,0.0,0.0
20893.0,0.33,-11.8,0.0326,-0.012,7.0,0.0,0.0
20913.0,0.03,-11.5,0.0323,-0.012,-24.0,0.0,0.0
20933.0,-0.1,-1.6,0.0322,0.0,-16.0,0.0,0.0
20953.0,-0.08,4.9,0.0323,0.012,0.0,0.0,0.0
20973.0,0.03,2.8,0.0324,0.012,10.0,0.0,0.0
20993.0,0.07,0.7,0.0324,0.0,7.0,0.0,0.0
21013.0,0.12,3.2,0.0322,-0.012,8.0,0.0,0.0
21033.0,0.21,-1.5,0.0319,-0.012,13.0,0.0,0.0
21053.0,0.15,-8.4,0.0317,-0.012,-2.0,0.0,0.0
21073.0,0.08,-11.4,0.0313,-0.024,-9.0,0.0,0.0
21093.0,-0.1,-5.2,0.0312,0.0,-16.0,0.0,0.0
21113.0,-0.19,-0.1,0.0314,0.012,-15.0,0.0,0.0
21133.0,-0.12,-0.3,0.0316,0.012,0.0,0.0,0.0
21153.0,-0.16,-4.6,0.0318,0.012,-7.0,0.0,0.0
21173.0,-0.24,-1.3,0.032,0.012,-15.0,0.0,0.0
21193.0,-0.2,1.3,0.0323,0.012,-4.0,0.0,0.0
21213.0,-0.18,3.4,0.0325,0.012,-3.0,0.0,0.0
21233.0,-0.09,1.6,0.0326,0.0,5.0,0.0,0.0
21253.0,-0.1,-5.7,0.0328,0.0,-3.0,0.0,0.0
21273.0,-0.27,-6.0,0.0328,0.0,-22.0,0.0,0.0
21293.0,-0.34,1.2,0.0329,0.0,-16.0,0.0,0.0
21313.0,-0.33,-0.3,0.0331,0.012,-10.0,0.0,0.0
21333.0,-0.34,0.4,0.0333,0.012,-11.0,0.0,0.0
21353.0,-0.32,1.9,0.0335,0.012,-8.0,0.0,0.0
21373.0,-0.31,-0.3,0.0337,0.012,-8.0,0.0,0.0
21393.0,-0.33,1.4,0.0339,0.012,-11.0,0.0,0.0
21413.0,-0.31,1.4,0.0341,0.0,-8.0,0.0,0.0
21433.0,-0.3,1.7,0.0343,0.012,-8.0,0.0,0.0
21453.0,-0.29,1.6,0.0344,0.0,-7.0,0.0,0.0
21473.0,-0.26,2.1,0.0347,0.012,-6.0,0.0,0.0
21493.0,-0.24,2.5,0.0348,0.0,-5.0,0.0,0.0
21513.0,-0.22,1.3,0.035,0.012,-5.0,0.0,0.0
21533.0,-0.21,2.1,0.0351,0.012,-5.0,0.0,0.0
21553.0,-0.19,2.5,0.0353,0.012,-4.0,0.0,0.0
21573.0,-0.15,4.2,0.0354,0.012,0.0,0.0,0.0
21593.0,-0.09,1.5,0.0354,0.0,2.0,0.0,0.0
21613.0,-0.11,-1.6,0.0354,0.0,-6.0,0.0,0.0
21633.0,-0.12,2.9,0.0354,0.0,-4.0,0.0,0.0
21653.0,-0.09,2.3,0.0355,0.012,0.0,0.0,0.0
21673.0,-0.09,0.5,0.0355,0.0,-3.0,0.0,0.0
21693.0,-0.07,3.7,0.0355,0.0,-1.0,0.0,0.0
21713.0,-0.0,2.4,0.0355,0.0,5.0,0.0,0.0
21733.0,0.01,1.5,0.0355,0.0,1.0,0.0,0.0
21753.0,0.03,3.0,0.0354,0.0,2.0,0.0,0.0
21773.0,0.11,5.1,0.0354,0.0,9.0,0.0,0.0
21793.0,0.2,4.3,0.0353,0.0,13.0,0.0,0.0
21813.0,0.28,5.0,0.0349,-0.024,16.0,0.0,0.0
21833.0,0.37,5.6,0.0347,-0.012,19.0,0.0,0.0
21853.0,0.49,0.1,0.0342,-0.024,26.0,0.0,0.0
21873.0,0.41,-13.6,0.0337,-0.024,6.0,0.0,0.0
21893.0,0.11,-10.5,0.0333,-0.012,-19.0,0.0,0.0
21913.0,-0.07,-1.7,0.0332,0.0,-20.0,0.0,0.0
21933.0,0.02,7.6,0.0333,0.012,8.0,0.0,0.0
21953.0,0.17,4.4,0.0333,0.0,17.0,0.0,0.0
21973.0,0.27,2.6,0.0332,0.0,17.0,0.0,0.0
21993.0,0.34,0.2,0.0329,-0.024,21.0,0.0,0.0
22013.0,0.27,-8.3,0.0325,-0.024,0.0,0.0,0.0
22033.0,0.1,-12.7,0.0322,-0.024,-15.0,0.0,0.0
22053.0,-0.09,-5.0,0.032,0.0,-19.0,0.0,0.0
22073.0,-0.13,2.5,0.0322,0.012,-7.0,0.0,0.0
22093.0,-0.05,0.6,0.0324,0.012,5.0,0.0,0.0
22113.0,-0.04,-3.8,0.0324,0.0,0.0,0.0,0.0
22133.0,-0.06,-0.7,0.0324,0.0,-3.0,0.0,0.0
22153.0,-0.03,-3.7,0.0324,0.0,0.0,0.0,0.0
22173.0,-0.12,-4.2,0.0325,0.012,-10.0,0.0,0.0
22193.0,-0.17,-3.6,0.0325,0.0,-10.0,0.0,0.0
22213.0,-0.24,-6.2,0.0328,0.012,-14.0,0.0,0.0
22233.0,-0.26,-3.5,0.0329,0.0,-8.0,0.0,0.0
22253.0,-0.34,1.5,0.0332,0.012,-15.0,0.0,0.0
22273.0,-0.23,2.0,0.0335,0.012,0.0,0.0,0.0
22293.0,-0.23,-3.4,0.0336,0.0,-6.0,0.0,0.0
22313.0,-0.29,-0.1,0.0338,0.012,-13.0,0.0,0.0
22333.0,-0.28,-1.2,0.0341,0.012,-7.0,0.0,0.0
22353.0,-0.33,-1.6,0.0343,0.012,-15.0,0.0,0.0
22373.0,-0.34,-0.3,0.0345,0.012,-11.0,0.0,0.0
22393.0,-0.37,-0.4,0.0347,0.012,-13.0,0.0,0.0
22413.0,-0.41,-0.2,0.035,0.024,-16.0,0.0,0.0
22433.0,-0.42,2.3,0.0353,0.012,-13.0,0.0,0.0
22453.0,-0.38,2.2,0.0355,0.012,-9.0,0.0,0.0
22473.0,-0.37,1.4,0.0357,0.012,-10.0,0.0,0.0
22493.0,-0.35,3.1,0.036,0.012,-9.0,0.0,0.0
22513.0,-0.32,2.2,0.0362,0.012,-7.0,0.0,0.0
22533.0,-0.33,2.2,0.0363,0.0,-10.0,0.0,0.0
22553.0,-0.3,3.9,0.0366,0.012,-6.0,0.0,0.0
22573.0,-0.25,2.1,0.0368,0.012,-4.0,0.0,0.0
22593.0,-0.24,3.0,0.0369,0.0,-6.0,0.0,0.0
22613.0,-0.19,3.8,0.0371,0.0,-1.0,0.0,0.0
22633.0,-0.13,0.3,0.0372,0.0,0.0,0.0,0.0
22653.0,-0.18,-1.6,0.0372,0.0,-9.0,0.0,0.0
22673.0,-0.2,2.9,0.0373,0.012,-8.0,0.0,0.0
22693.0,-0.13,3.6,0.0373,0.0,0.0,0.0,0.0
22713.0,-0.09,0.7,0.0373,0.0,0.0,0.0,0.0
22733.0,-0.11,1.5,0.0373,0.0,-4.0,0.0,0.0
22753.0,-0.08,2.9,0.0373,0.0,0.0,0.0,0.0
22773.0,-0.04,1.5,0.0373,0.0,0.0,0.0,0.0
22793.0,0.0,4.0,0.0373,0.0,4.0,0.0,0.0
22813.0,0.07,1.8,0.0373,0.0,7.0,0.0,0.0
22833.0,0.1,1.8,0.0371,-0.012,5.0,0.0,0.0
22853.0,0.15,4.0,0.0369,0.0,9.0,0.0,0.0
22873.0,0.22,5.2,0.0366,-0.024,13.0,0.0,0.0
22893.0,0.34,5.7,0.0362,-0.024,21.0,0.0,0.0
22913.0,0.42,-4.3,0.0359,-0.024,22.0,0.0,0.0
22933.0,0.2,-15.8,0.0354,-0.024,-11.0,0.0,0.0
22953.0,0.02,-4.4,0.0351,-0.012,-15.0,0.0,0.0
22973.0,-0.1,2.1,0.0351,0.0,-13.0,0.0,0.0
22993.0,0.03,7.5,0.0353,0.0,10.0,0.0,0.0
23013.0,0.19,3.4,0.0353,-0.012,19.0,0.0,0.0
23033.0,0.25,2.8,0.035,-0.024,14.0,0.0,0.0
23053.0,0.34,-0.4,0.0348,-0.012,20.0,0.0,0.0
23073.0,0.31,-9.4,0.0344,-0.012,8.0,0.0,0.0
23093.0,0.09,-12.9,0.0341,-0.012,-19.0,0.0,0.0
23113.0,-0.07,-5.9,0.0338,0.0,-16.0,0.0,0.0
23133.0,-0.11,4.0,0.0339,0.012,-7.0,0.0,0.0
23153.0,0.04,2.9,0.0341,0.0,12.0,0.0,0.0
23173.0,0.06,-2.1,0.0339,-0.012,4.0,0.0,0.0
23193.0,0.06,0.1,0.0339,0.0,4.0,0.0,0.0
23213.0,0.07,-1.6,0.0338,0.0,1.0,0.0,0.0
23233.0,0.06,-1.2,0.0337,0.0,0.0,0.0,0.0
23253.0,0.03,-2.9,0.0336,0.0,-1.0,0.0,0.0
23273.0,-0.01,-3.1,0.0336,0.0,-2.0,0.0,0.0
23293.0,-0.06,-4.1,0.0336,0.0,-6.0,0.0,0.0
23313.0,-0.13,-3.3,0.0337,0.012,-9.0,0.0,0.0
23333.0,-0.19,-4.2,0.0338,0.012,-10.0,0.0,0.0
23353.0,-0.28,-6.0,0.0339,0.012,-17.0,0.0,0.0
23373.0,-0.39,-4.9,0.0343,0.012,-21.0,0.0,0.0
23393.0,-0.51,-3.0,0.0347,0.024,-24.0,0.0,0.0
23413.0,-0.46,7.0,0.035,0.024,-9.0,0.0,0.0
23433.0,-0.33,8.8,0.0355,0.024,3.0,0.0,0.0
23453.0,-0.2,-0.7,0.0357,0.012,6.0,0.0,0.0
23473.0,-0.3,-13.3,0.0356,-0.012,-21.0,0.0,0.0
23493.0,-0.58,-8.4,0.0357,0.012,-42.0,0.0,0.0
23513.0,-0.64,6.7,0.036,0.012,-26.0,0.0,0.0
23533.0,-0.47,8.4,0.0363,0.024,0.0,0.0,0.0
23553.0,-0.31,1.6,0.0367,0.012,4.0,0.0,0.0
23573.0,-0.33,-2.8,0.0368,0.0,-6.0,0.0,0.0
23593.0,-0.43,-3.4,0.0369,0.0,-22.0,0.0,0.0
23613.0,-0.48,3.7,0.0372,0.012,-18.0,0.0,0.0
23633.0,-0.39,3.3,0.0374,0.012,-5.0,0.0,0.0
23653.0,-0.36,2.6,0.0377,0.012,-8.0,0.0,0.0
23673.0,-0.32,3.5,0.0378,0.0,-6.0,0.0,0.0
23693.0,-0.31,1.6,0.038,0.012,-8.0,0.0,0.0
23713.0,-0.3,3.7,0.0382,0.012,-8.0,0.0,0.0
23733.0,-0.25,3.6,0.0384,0.012,-4.0,0.0,0.0
23753.0,-0.23,2.6,0.0385,0.0,-5.0,0.0,0.0
23773.0,-0.18,3.5,0.0386,0.0,-1.0,0.0,0.0
23793.0,-0.14,2.1,0.0387,0.012,-1.0,0.0,0.0
23813.0,-0.15,0.1,0.0387,0.0,-6.0,0.0,0.0
23833.0,-0.16,3.8,0.0387,0.0,-6.0,0.0,0.0
23853.0,-0.1,4.6,0.0387,0.0,1.0,0.0,0.0
23873.0,-0.06,2.3,0.0387,0.0,0.0,0.0,0.0
23893.0,-0.03,5.4,0.0387,0.0,2.0,0.0,0.0
23913.0,0.08,4.5,0.0387,0.0,11.0,0.0,0.0
23933.0,0.13,3.0,0.0386,-0.012,9.0,0.0,0.0
23953.0,0.18,4.9,0.0384,-0.012,9.0,0.0,0.0
23973.0,0.29,7.6,0.0381,-0.012,19.0,0.0,0.0
23993.0,0.41,7.0,0.0378,-0.012,21.0,0.0,0.0
24013.0,0.57,-2.1,0.0373,-0.024,32.0,0.0,0.0
24033.0,0.39,-18.3,0.0367,-0.036,-6.0,0.0,0.0
24053.0,0.2,-5.7,0.0363,-0.012,-9.0,0.0,0.0
24073.0,0.03,-0.1,0.0362,0.0,-15.0,0.0,0.0
24093.0,0.16,9.4,0.0363,0.0,14.0,0.0,0.0
24113.0,0.36,8.3,0.0362,-0.012,29.0,0.0,0.0
24133.0,0.51,4.4,0.0359,-0.024,28.0,0.0,0.0
24153.0,0.59,-3.3,0.0354,-0.024,26.0,0.0,0.0
24173.0,0.59,-17.4,0.0349,-0.024,14.0,0.0,0.0
24193.0,0.17,-18.5,0.0344,-0.024,-25.0,0.0,0.0
24213.0,-0.05,-8.2,0.0343,0.0,-23.0,0.0,0.0
24233.0,-0.14,1.9,0.0344,0.0,-11.0,0.0,0.0
24253.0,-0.11,7.6,0.0348,0.024,0.0,0.0,0.0
24273.0,0.08,8.3,0.0349,0.0,24.0,0.0,0.0
24293.0,0.17,-1.3,0.0349,-0.012,13.0,0.0,0.0
24313.0,0.17,-3.8,0.0347,-0.024,6.0,0.0,0.0
24333.0,0.13,-1.6,0.0344,-0.012,1.0,0.0,0.0
24353.0,0.12,-2.8,0.0342,-0.012,1.0,0.0,0.0
24373.0,0.06,-5.5,0.0341,0.0,-3.0,0.0,0.0
24393.0,-0.03,-5.9,0.0339,0.0,-10.0,0.0,0.0
24413.0,-0.11,-3.3,0.0341,0.012,-9.0,0.0,0.0
24433.0,-0.16,-6.7,0.0342,0.012,-9.0,0.0,0.0
24453.0,-0.29,-8.7,0.0343,0.0,-20.0,0.0,0.0
24473.0,-0.42,-7.4,0.0347,0.024,-24.0,0.0,0.0
24493.0,-0.69,-7.5,0.035,0.012,-45.0,0.0,0.0
24513.0,-0.68,12.5,0.0355,0.024,-24.0,0.0,0.0
24533.0,-0.33,10.5,0.0361,0.024,17.0,0.0,0.0
24553.0,-0.27,-8.2,0.0362,0.0,0.0,0.0,0.0
24573.0,-0.5,-16.1,0.0362,0.0,-36.0,0.0,0.0
24593.0,-0.8,-8.0,0.0363,0.012,-50.0,0.0,0.0
24613.0,-0.94,6.4,0.0369,0.036,-45.0,0.0,0.0
24633.0,-0.64,13.7,0.0374,0.036,2.0,0.0,0.0
24653.0,-0.48,0.2,0.0379,0.024,0.0,0.0,0.0
24673.0,-0.57,-5.3,0.0381,0.012,-23.0,0.0,0.0
24693.0,-0.69,1.3,0.0385,0.024,-32.0,0.0,0.0
24713.0,-0.63,5.0,0.0388,0.012,-16.0,0.0,0.0
24733.0,-0.6,2.9,0.0392,0.012,-16.0,0.0,0.0
24753.0,-0.6,4.7,0.0397,0.024,-17.0,0.0,0.0
24773.0,-0.5,5.5,0.04,0.012,-10.0,0.0,0.0
24793.0,-0.47,2.9,0.0403,0.012,-10.0,0.0,0.0
24813.0,-0.43,5.2,0.0406,0.012,-10.0,0.0,0.0
24833.0,-0.33,5.8,0.041,0.012,-2.0,0.0,0.0
24853.0,-0.27,1.7,0.0411,0.0,-4.0,0.0,0.0
24873.0,-0.27,1.9,0.0414,0.012,-8.0,0.0,0.0
24893.0,-0.25,4.2,0.0415,0.012,-6.0,0.0,0.0
