t_ms,theta_deg,theta_dot_dps,x_m,x_dot_ms,u_pwm,setpoint_deg,modo
3492.0,-0.3,-9.0,0.0085,0.012,-34.0,0.05,0.0
3512.0,-0.33,9.8,0.0087,0.012,-2.0,0.05,0.0
3532.0,-0.16,1.5,0.009,0.012,-7.0,0.05,0.0
3552.0,-0.27,-2.0,0.0092,0.012,-20.0,0.05,0.0
3572.0,-0.24,9.3,0.0094,0.012,1.0,0.05,0.0
3592.0,-0.1,1.0,0.0096,0.012,-4.0,0.05,0.0
3612.0,-0.19,-0.2,0.0096,0.0,-11.0,0.05,0.0
3632.0,-0.14,6.3,0.0097,0.0,3.0,0.05,0.0
3652.0,-0.12,-4.2,0.0097,0.0,-14.0,0.05,0.0
3672.0,-0.25,5.1,0.0098,0.012,-5.0,0.05,0.0
3692.0,-0.06,6.8,0.0098,0.0,8.0,0.05,0.0
3712.0,-0.1,-3.9,0.0098,0.0,-13.0,0.05,0.0
3732.0,-0.18,8.9,0.0098,0.0,4.0,0.05,0.0
3752.0,0.05,5.3,0.0098,0.0,12.0,0.05,0.0
3772.0,0.07,-0.5,0.0097,0.0,3.0,0.05,0.0
3792.0,0.07,1.9,0.0094,-0.012,7.0,0.05,0.0
3812.0,0.09,4.0,0.0092,-0.012,12.0,0.05,0.0
3832.0,0.18,5.6,0.0088,-0.024,21.0,0.05,0.0
3852.0,0.32,2.7,0.0085,-0.024,24.0,0.05,0.0
3872.0,0.23,-5.4,0.008,-0.024,4.0,0.05,0.0
3892.0,0.32,-6.2,0.0075,-0.024,8.0,0.05,0.0
3912.0,0.07,-10.8,0.0071,-0.012,-15.0,0.05,0.0
3932.0,-0.06,-3.1,0.0069,0.0,-9.0,0.05,0.0
3952.0,-0.07,4.1,0.0071,0.0,3.0,0.05,0.0
3972.0,0.07,9.0,0.0072,0.0,20.0,0.05,0.0
3992.0,0.28,4.7,0.0069,-0.012,25.0,0.05,0.0
4012.0,0.41,1.9,0.0066,-0.024,28.0,0.05,0.0
4032.0,0.57,-11.2,0.0061,-0.024,14.0,0.05,0.0
4052.0,0.1,-21.7,0.0056,-0.024,-32.0,0.05,0.0
4072.0,-0.0,-5.1,0.0055,0.0,-9.0,0.05,0.0
4092.0,-0.05,-0.6,0.0056,0.012,-4.0,0.05,0.0
4112.0,-0.09,-0.7,0.0059,0.012,-6.0,0.05,0.0
4132.0,-0.06,0.6,0.006,0.012,-2.0,0.05,0.0
4152.0,-0.02,-3.1,0.0062,0.012,-7.0,0.05,0.0
4172.0,-0.1,-2.0,0.0063,0.0,-9.0,0.05,0.0
4192.0,-0.06,1.2,0.0066,0.012,-1.0,0.05,0.0
4212.0,-0.07,-9.5,0.0066,0.0,-21.0,0.05,0.0
4232.0,-0.26,-0.3,0.0067,0.0,-16.0,0.05,0.0
4252.0,-0.19,0.1,0.0069,0.012,-11.0,0.05,0.0
4272.0,-0.29,-4.1,0.0072,0.012,-25.0,0.05,0.0
4292.0,-0.32,3.8,0.0075,0.012,-12.0,0.05,0.0
4312.0,-0.27,0.1,0.0078,0.012,-16.0,0.05,0.0
4332.0,-0.32,1.9,0.0081,0.024,-16.0,0.05,0.0
4352.0,-0.29,3.8,0.0084,0.012,-10.0,0.05,0.0
4372.0,-0.3,1.4,0.0087,0.012,-15.0,0.05,0.0
4392.0,-0.28,3.9,0.009,0.012,-10.0,0.05,0.0
4412.0,-0.24,4.2,0.0092,0.012,-7.0,0.05,0.0
4432.0,-0.21,2.2,0.0094,0.012,-8.0,0.05,0.0
4452.0,-0.2,4.1,0.0097,0.012,-4.0,0.05,0.0
4472.0,-0.14,3.9,0.0099,0.012,-1.0,0.05,0.0
4492.0,-0.12,-0.4,0.0099,0.0,-8.0,0.05,0.0
4512.0,-0.18,2.7,0.01,0.012,-6.0,0.05,0.0
4532.0,-0.11,4.4,0.01,0.0,1.0,0.05,0.0
4552.0,-0.1,-0.5,0.01,0.0,-7.0,0.05,0.0
4572.0,-0.11,5.7,0.01,0.0,3.0,0.05,0.0
4592.0,-0.02,2.1,0.0099,-0.012,2.0,0.05,0.0
4612.0,-0.01,2.0,0.0099,0.0,2.0,0.05,0.0
4632.0,0.01,6.7,0.0098,0.0,12.0,0.05,0.0
4652.0,0.12,6.3,0.0097,-0.012,18.0,0.05,0.0
4672.0,0.24,6.7,0.0093,-0.024,26.0,0.05,0.0
4692.0,0.32,7.0,0.009,-0.024,32.0,0.05,0.0
4712.0,0.45,-3.6,0.0084,-0.036,20.0,0.05,0.0
4732.0,0.26,-18.0,0.0078,-0.036,-16.0,0.05,0.0
4752.0,0.06,-8.6,0.0074,-0.012,-12.0,0.05,0.0
4772.0,-0.08,-1.8,0.0074,0.0,-8.0,0.05,0.0
4792.0,-0.02,13.2,0.0076,0.012,22.0,0.05,0.0
4812.0,0.27,8.1,0.0075,-0.012,30.0,0.05,0.0
4832.0,0.44,4.1,0.0072,-0.024,34.0,0.05,0.0
4852.0,0.62,3.2,0.0067,-0.024,43.0,0.05,0.0
4872.0,0.41,-31.8,0.006,-0.036,-32.0,0.05,0.0
4892.0,-0.16,-17.4,0.0057,0.0,-41.0,0.05,0.0
4912.0,-0.48,-7.1,0.0059,0.012,-41.0,0.05,0.0
4932.0,-0.41,23.4,0.0063,0.024,17.0,0.05,0.0
4952.0,0.21,14.5,0.0065,0.0,39.0,0.05,0.0
4972.0,0.49,2.0,0.0061,-0.024,33.0,0.05,0.0
4992.0,0.46,-23.5,0.0057,-0.024,-14.0,0.05,0.0
5012.0,-0.12,-26.3,0.0054,-0.012,-54.0,0.05,0.0
5032.0,-0.47,-12.3,0.0056,0.012,-50.0,0.05,0.0
5052.0,-0.68,5.5,0.0062,0.036,-31.0,0.05,0.0
5072.0,-0.07,23.8,0.0068,0.036,38.0,0.05,0.0
5092.0,0.17,0.4,0.0068,0.0,10.0,0.05,0.0
5112.0,0.13,-11.4,0.0067,-0.012,-12.0,0.05,0.0
5132.0,-0.19,-15.2,0.0067,0.0,-38.0,0.05,0.0
5152.0,-0.49,-13.3,0.0069,0.012,-53.0,0.05,0.0
5172.0,-0.82,-7.0,0.0076,0.036,-62.0,0.05,0.0
5192.0,-0.51,29.6,0.0084,0.048,22.0,0.05,0.0
5212.0,-0.12,2.4,0.0087,0.012,-2.0,0.05,0.0
5232.0,-0.09,-10.7,0.0088,0.0,-24.0,0.05,0.0
5252.0,-0.46,-9.3,0.0092,0.024,-44.0,0.05,0.0
5272.0,-0.53,9.3,0.0096,0.024,-15.0,0.05,0.0
5292.0,-0.28,12.9,0.01,0.024,6.0,0.05,0.0
5312.0,-0.09,-0.8,0.0103,0.012,-6.0,0.05,0.0
5332.0,-0.26,-12.9,0.0104,0.012,-38.0,0.05,0.0
5352.0,-0.49,5.4,0.0106,0.012,-19.0,0.05,0.0
5372.0,-0.25,12.2,0.011,0.024,6.0,0.05,0.0
5392.0,-0.11,-7.9,0.011,0.0,-21.0,0.05,0.0
5412.0,-0.39,-5.5,0.0112,0.012,-33.0,0.05,0.0
5432.0,-0.32,13.9,0.0115,0.012,5.0,0.05,0.0
5452.0,-0.09,0.1,0.0115,0.0,-5.0,0.05,0.0
5472.0,-0.19,-6.8,0.0116,0.0,-24.0,0.05,0.0
5492.0,-0.32,3.9,0.0117,0.012,-12.0,0.05,0.0
5512.0,-0.15,8.2,0.012,0.012,5.0,0.05,0.0
5532.0,-0.08,-5.0,0.012,0.0,-14.0,0.05,0.0
5552.0,-0.3,-0.9,0.012,0.0,-19.0,0.05,0.0
5572.0,-0.21,12.2,0.0121,0.0,9.0,0.05,0.0
5592.0,-0.06,-3.3,0.0122,0.0,-9.0,0.05,0.0
5612.0,-0.17,-3.1,0.0122,0.0,-15.0,0.05,0.0
5632.0,-0.18,10.3,0.0123,0.0,7.0,0.05,0.0
5652.0,-0.03,-1.9,0.0122,-0.012,-4.0,0.05,0.0
5672.0,-0.09,-0.8,0.0122,0.0,-6.0,0.05,0.0
5692.0,-0.09,9.6,0.0122,0.0,12.0,0.05,0.0
5712.0,0.02,-0.8,0.0122,0.0,0.0,0.05,0.0
5732.0,0.01,0.0,0.0121,0.0,0.0,0.05,0.0
5752.0,-0.04,3.3,0.0121,0.0,3.0,0.05,0.0
5772.0,0.05,5.4,0.012,0.0,12.0,0.05,0.0
5792.0,0.13,3.8,0.0117,-0.012,14.0,0.05,0.0
5812.0,0.18,5.5,0.0114,-0.024,20.0,0.05,0.0
5832.0,0.28,4.3,0.0111,-0.012,24.0,0.05,0.0
5852.0,0.27,-8.1,0.0106,-0.024,1.0,0.05,0.0
5872.0,0.0,-15.1,0.0102,-0.024,-27.0,0.05,0.0
5892.0,-0.23,-8.1,0.01,0.0,-28.0,0.05,0.0
5912.0,-0.42,-0.9,0.0103,0.012,-26.0,0.05,0.0
5932.0,-0.22,24.6,0.0105,0.012,31.0,0.05,0.0
5952.0,0.25,10.6,0.0105,-0.012,34.0,0.05,0.0
5972.0,0.39,-2.4,0.0102,-0.024,19.0,0.05,0.0
5992.0,0.37,-0.2,0.0097,-0.024,21.0,0.05,0.0
6012.0,0.41,-9.2,0.0091,-0.036,8.0,0.05,0.0
6032.0,0.03,-18.9,0.0086,-0.024,-32.0,0.05,0.0
6052.0,-0.24,-7.6,0.0086,0.0,-27.0,0.05,0.0
6072.0,-0.32,1.6,0.0088,0.012,-16.0,0.05,0.0
6092.0,-0.08,15.3,0.0092,0.012,22.0,0.05,0.0
6112.0,0.05,-1.5,0.0092,0.0,0.0,0.05,0.0
6132.0,0.08,-3.0,0.0091,0.0,0.0,0.05,0.0
6152.0,-0.02,-1.5,0.0091,0.0,-3.0,0.05,0.0
6172.0,0.02,-0.4,0.0092,0.0,0.0,0.05,0.0
6192.0,-0.0,-3.1,0.0092,0.0,-5.0,0.05,0.0
6212.0,-0.06,-2.3,0.0092,0.0,-7.0,0.05,0.0
6232.0,-0.11,-1.2,0.0093,0.0,-8.0,0.05,0.0
6252.0,-0.12,-0.3,0.0094,0.0,-7.0,0.05,0.0
6272.0,-0.13,1.6,0.0097,0.012,-4.0,0.05,0.0
6292.0,-0.09,-0.1,0.0098,0.0,-5.0,0.05,0.0
6312.0,-0.14,-2.6,0.0099,0.0,-13.0,0.05,0.0
6332.0,-0.2,0.9,0.01,0.012,-10.0,0.05,0.0
6352.0,-0.2,1.2,0.0102,0.012,-10.0,0.05,0.0
6372.0,-0.19,2.7,0.0104,0.012,-6.0,0.05,0.0
6392.0,-0.16,2.5,0.0105,0.012,-5.0,0.05,0.0
6412.0,-0.15,1.4,0.0106,0.012,-6.0,0.05,0.0
6432.0,-0.15,1.6,0.0108,0.012,-5.0,0.05,0.0
6452.0,-0.15,2.0,0.0109,0.012,-5.0,0.05,0.0
6472.0,-0.13,3.0,0.0109,0.0,-2.0,0.05,0.0
6492.0,-0.11,1.4,0.011,0.0,-3.0,0.05,0.0
6512.0,-0.11,2.6,0.0111,0.012,-1.0,0.05,0.0
6532.0,-0.05,2.4,0.0111,0.0,1.0,0.05,0.0
6552.0,-0.07,0.8,0.0111,0.0,-2.0,0.05,0.0
6572.0,-0.03,4.5,0.0111,0.0,6.0,0.05,0.0
6592.0,0.02,1.0,0.0111,0.0,2.0,0.05,0.0
6612.0,0.02,2.3,0.011,-0.012,5.0,0.05,0.0
6632.0,0.05,4.2,0.011,0.0,10.0,0.05,0.0
6652.0,0.14,5.0,0.0108,-0.012,17.0,0.05,0.0
6672.0,0.2,4.9,0.0104,-0.024,20.0,0.05,0.0
6692.0,0.29,4.1,0.01,-0.024,24.0,0.05,0.0
6712.0,0.33,-10.5,0.0096,-0.024,1.0,0.05,0.0
6732.0,-0.06,-18.3,0.0091,-0.024,-36.0,0.05,0.0
6752.0,-0.21,-5.9,0.009,0.0,-23.0,0.05,0.0
6772.0,-0.29,3.1,0.0092,0.012,-11.0,0.05,0.0
6792.0,-0.17,11.5,0.0094,0.012,10.0,0.05,0.0
6812.0,0.11,4.1,0.0094,0.0,14.0,0.05,0.0
6832.0,0.11,-1.4,0.0092,-0.012,4.0,0.05,0.0
6852.0,0.16,3.6,0.0091,-0.012,16.0,0.05,0.0
6872.0,0.22,-0.1,0.0087,-0.012,13.0,0.05,0.0
6892.0,0.29,-3.1,0.0082,-0.024,11.0,0.05,0.0
6912.0,0.08,-19.7,0.008,-0.012,-30.0,0.05,0.0
6932.0,-0.2,-6.5,0.008,0.012,-23.0,0.05,0.0
6952.0,-0.27,-1.4,0.0082,0.012,-18.0,0.05,0.0
6972.0,-0.22,-1.3,0.0086,0.024,-15.0,0.05,0.0
6992.0,-0.14,5.4,0.0088,0.012,1.0,0.05,0.0
7012.0,-0.07,2.7,0.0091,0.012,0.0,0.05,0.0
7032.0,-0.03,-5.6,0.0092,0.0,-12.0,0.05,0.0
7052.0,-0.1,-1.7,0.0094,0.012,-8.0,0.05,0.0
7072.0,-0.13,0.4,0.0096,0.012,-7.0,0.05,0.0
7092.0,-0.17,-1.8,0.0097,0.012,-13.0,0.05,0.0
7112.0,-0.22,1.7,0.0098,0.0,-10.0,0.05,0.0
7132.0,-0.21,0.7,0.01,0.012,-11.0,0.05,0.0
7152.0,-0.22,2.6,0.0103,0.012,-8.0,0.05,0.0
7172.0,-0.2,2.0,0.0104,0.0,-8.0,0.05,0.0
7192.0,-0.21,2.8,0.0106,0.012,-7.0,0.05,0.0
7212.0,-0.19,3.8,0.0108,0.012,-4.0,0.05,0.0
7232.0,-0.15,2.7,0.0109,0.0,-4.0,0.05,0.0
7252.0,-0.14,0.5,0.011,0.0,-7.0,0.05,0.0
7272.0,-0.16,2.5,0.0111,0.0,-5.0,0.05,0.0
7292.0,-0.12,3.0,0.0111,0.0,-1.0,0.05,0.0
7312.0,-0.11,1.1,0.0111,0.0,-4.0,0.05,0.0
7332.0,-0.09,4.4,0.0111,0.0,2.0,0.05,0.0
7352.0,-0.03,2.4,0.0111,0.0,2.0,0.05,0.0
7372.0,-0.01,3.3,0.0111,0.0,5.0,0.05,0.0
7392.0,0.09,5.8,0.0111,0.0,15.0,0.05,0.0
7412.0,0.14,4.4,0.0109,-0.012,16.0,0.05,0.0
7432.0,0.22,6.0,0.0105,-0.012,24.0,0.05,0.0
7452.0,0.34,7.1,0.0102,-0.024,33.0,0.05,0.0
7472.0,0.48,-11.2,0.0096,-0.024,8.0,0.05,0.0
7492.0,0.03,-22.9,0.009,-0.024,-39.0,0.05,0.0
7512.0,-0.15,-8.0,0.0088,0.0,-23.0,0.05,0.0
7532.0,-0.32,6.0,0.0091,0.012,-8.0,0.05,0.0
7552.0,0.2,23.4,0.0092,0.0,53.0,0.05,0.0
7572.0,0.39,-0.8,0.009,-0.012,22.0,0.05,0.0
7592.0,0.48,1.5,0.0085,-0.024,31.0,0.05,0.0
7612.0,0.41,-13.2,0.0079,-0.024,0.0,0.05,0.0
7632.0,0.11,-21.3,0.0074,-0.024,-31.0,0.05,0.0
7652.0,-0.34,-11.4,0.0073,0.0,-41.0,0.05,0.0
7672.0,-0.38,4.3,0.0075,0.012,-15.0,0.05,0.0
7692.0,-0.07,9.8,0.0079,0.012,13.0,0.05,0.0
7712.0,0.12,-4.2,0.0079,0.0,0.0,0.05,0.0
7732.0,-0.04,-7.7,0.0079,0.0,-16.0,0.05,0.0
7752.0,-0.08,-3.7,0.0081,0.012,-11.0,0.05,0.0
7772.0,-0.15,-1.1,0.0082,0.0,-11.0,0.05,0.0
7792.0,-0.16,0.6,0.0085,0.012,-8.0,0.05,0.0
7812.0,-0.14,-1.2,0.0087,0.012,-10.0,0.05,0.0
7832.0,-0.17,-0.1,0.0088,0.012,-10.0,0.05,0.0
7852.0,-0.18,-1.1,0.0092,0.012,-12.0,0.05,0.0
7872.0,-0.24,-0.1,0.0094,0.012,-14.0,0.05,0.0
7892.0,-0.24,0.8,0.0097,0.012,-12.0,0.05,0.0
7912.0,-0.27,0.6,0.0099,0.012,-15.0,0.05,0.0
7932.0,-0.3,2.9,0.0103,0.024,-12.0,0.05,0.0
7952.0,-0.26,3.0,0.0105,0.012,-10.0,0.05,0.0
