t_ms,theta_deg,theta_dot_dps,x_m,x_dot_ms,u_pwm,setpoint_deg,modo
21233.0,-0.58,-5.0,-0.2328,0.0,-9.0,0.0,0.0
21253.0,-0.72,-3.7,-0.2325,0.012,-10.0,0.0,0.0
21273.0,-0.87,2.4,-0.2322,0.012,-12.0,0.0,0.0
21293.0,-0.79,4.0,-0.232,0.012,-7.0,0.0,0.0
21313.0,-0.8,6.8,-0.2316,0.012,-7.0,0.0,0.0
21333.0,-0.62,13.6,-0.2314,0.012,-2.0,0.0,0.0
21353.0,-0.46,7.8,-0.2312,0.012,0.0,0.0,0.0
21373.0,-0.33,8.7,-0.231,0.012,1.0,0.0,0.0
21393.0,-0.18,6.0,-0.231,0.0,2.0,0.0,0.0
21413.0,-0.07,7.5,-0.231,0.0,3.0,0.0,0.0
21433.0,0.11,6.1,-0.231,0.0,5.0,0.0,0.0
21453.0,0.26,5.4,-0.2312,0.0,6.0,0.0,0.0
21473.0,0.4,5.5,-0.2314,-0.012,7.0,0.0,0.0
21493.0,0.56,3.7,-0.2316,-0.012,9.0,0.0,0.0
21513.0,0.64,1.6,-0.2319,-0.012,8.0,0.0,0.0
21533.0,0.69,-4.0,-0.2322,-0.012,8.0,0.0,0.0
21553.0,0.62,-11.6,-0.2326,-0.012,4.0,0.0,0.0
21573.0,0.46,-10.2,-0.2328,-0.012,0.0,0.0,0.0
21593.0,0.3,-11.8,-0.2331,-0.012,-1.0,0.0,0.0
21613.0,0.12,-8.6,-0.2333,-0.012,-3.0,0.0,0.0
21633.0,-0.01,-5.7,-0.2333,0.0,-4.0,0.0,0.0
21653.0,-0.1,-7.8,-0.2332,0.0,-4.0,0.0,0.0
21673.0,-0.3,-9.1,-0.2331,0.0,-7.0,0.0,0.0
21693.0,-0.47,-6.7,-0.2328,0.012,-9.0,0.0,0.0
21713.0,-0.66,-8.0,-0.2326,0.012,-11.0,0.0,0.0
21733.0,-0.85,-4.5,-0.2324,0.012,-13.0,0.0,0.0
21753.0,-0.93,3.4,-0.2321,0.012,-11.0,0.0,0.0
21773.0,-0.92,4.7,-0.2318,0.012,-9.0,0.0,0.0
21793.0,-0.85,10.9,-0.2314,0.012,-6.0,0.0,0.0
21813.0,-0.7,9.7,-0.2312,0.012,-2.0,0.0,0.0
21833.0,-0.61,9.3,-0.2309,0.012,-2.0,0.0,0.0
21853.0,-0.46,7.5,-0.2309,0.0,0.0,0.0,0.0
21873.0,-0.37,6.0,-0.2309,0.0,0.0,0.0,0.0
21893.0,-0.22,9.0,-0.2309,0.0,1.0,0.0,0.0
21913.0,-0.03,6.7,-0.2309,0.0,4.0,0.0,0.0
21933.0,0.13,6.4,-0.231,-0.012,5.0,0.0,0.0
21953.0,0.31,6.7,-0.2312,0.0,7.0,0.0,0.0
21973.0,0.49,4.6,-0.2314,-0.012,9.0,0.0,0.0
21993.0,0.62,2.7,-0.2318,-0.024,9.0,0.0,0.0
22013.0,0.73,-2.8,-0.232,-0.012,10.0,0.0,0.0
22033.0,0.59,-9.5,-0.2324,-0.012,4.0,0.0,0.0
22053.0,0.48,-11.7,-0.2327,-0.024,1.0,0.0,0.0
22073.0,0.29,-12.2,-0.233,-0.012,-2.0,0.0,0.0
22093.0,0.14,-8.7,-0.2331,0.0,-3.0,0.0,0.0
22113.0,0.02,-4.0,-0.2331,0.0,-3.0,0.0,0.0
22133.0,-0.04,-7.5,-0.233,0.012,-2.0,0.0,0.0
22153.0,-0.25,-8.0,-0.233,0.0,-6.0,0.0,0.0
22173.0,-0.41,-5.7,-0.233,0.0,-8.0,0.0,0.0
22193.0,-0.58,-6.8,-0.2327,0.012,-10.0,0.0,0.0
22213.0,-0.74,-4.3,-0.2325,0.012,-11.0,0.0,0.0
22233.0,-0.87,-4.3,-0.2322,0.012,-11.0,0.0,0.0
22253.0,-1.02,3.5,-0.232,0.012,-13.0,0.0,0.0
22273.0,-0.96,6.1,-0.2316,0.012,-9.0,0.0,0.0
22293.0,-0.89,11.7,-0.2313,0.012,-6.0,0.0,0.0
22313.0,-0.67,12.5,-0.231,0.012,-1.0,0.0,0.0
22333.0,-0.51,9.1,-0.2309,0.0,0.0,0.0,0.0
22353.0,-0.37,7.7,-0.2308,0.0,1.0,0.0,0.0
22373.0,-0.23,6.0,-0.2308,0.0,2.0,0.0,0.0
22393.0,-0.11,6.9,-0.2308,0.0,2.0,0.0,0.0
22413.0,0.07,5.7,-0.2308,0.0,5.0,0.0,0.0
22433.0,0.21,4.1,-0.2308,0.0,6.0,0.0,0.0
22453.0,0.34,4.8,-0.231,-0.012,7.0,0.0,0.0
22473.0,0.48,3.9,-0.2313,-0.012,8.0,0.0,0.0
22493.0,0.59,2.2,-0.2315,-0.012,8.0,0.0,0.0
22513.0,0.67,-2.3,-0.2319,-0.012,8.0,0.0,0.0
22533.0,0.59,-8.6,-0.2322,-0.024,4.0,0.0,0.0
22553.0,0.47,-10.7,-0.2325,-0.012,1.0,0.0,0.0
22573.0,0.29,-10.8,-0.2328,-0.024,-1.0,0.0,0.0
22593.0,0.15,-6.3,-0.233,-0.012,-3.0,0.0,0.0
22613.0,0.07,-1.8,-0.2328,0.012,-2.0,0.0,0.0
22633.0,0.04,-5.3,-0.2328,0.0,-1.0,0.0,0.0
22653.0,-0.11,-5.7,-0.2328,0.0,-4.0,0.0,0.0
22673.0,-0.22,-3.9,-0.2327,0.012,-5.0,0.0,0.0
22693.0,-0.35,-4.5,-0.2326,0.012,-6.0,0.0,0.0
22713.0,-0.45,-2.7,-0.2325,0.012,-7.0,0.0,0.0
22733.0,-0.54,-2.9,-0.2322,0.024,-7.0,0.0,0.0
22753.0,-0.6,-1.2,-0.232,0.012,-7.0,0.0,0.0
22773.0,-0.63,3.8,-0.2319,0.012,-6.0,0.0,0.0
22793.0,-0.56,4.0,-0.2316,0.012,-3.0,0.0,0.0
22813.0,-0.55,5.4,-0.2314,0.012,-4.0,0.0,0.0
22833.0,-0.41,8.9,-0.2312,0.012,0.0,0.0,0.0
22853.0,-0.28,2.0,-0.231,0.0,1.0,0.0,0.0
22873.0,-0.24,1.8,-0.231,0.0,0.0,0.0,0.0
22893.0,-0.2,1.9,-0.2312,0.0,0.0,0.0,0.0
22913.0,-0.13,1.2,-0.2312,0.0,0.0,0.0,0.0
22933.0,-0.08,-0.3,-0.2312,0.0,1.0,0.0,0.0
22953.0,-0.06,-1.4,-0.2312,0.0,0.0,0.0,0.0
22973.0,-0.06,-2.1,-0.2312,0.0,0.0,0.0,0.0
22993.0,-0.09,-3.0,-0.2312,0.0,-1.0,0.0,0.0
23013.0,-0.14,-2.7,-0.2312,0.0,-2.0,0.0,0.0
23033.0,-0.2,-3.2,-0.2312,0.0,-3.0,0.0,0.0
23053.0,-0.26,-2.3,-0.2312,0.0,-4.0,0.0,0.0
23073.0,-0.31,-2.0,-0.231,0.012,-4.0,0.0,0.0
23093.0,-0.37,-2.1,-0.231,0.0,-5.0,0.0,0.0
23113.0,-0.43,-1.7,-0.231,0.0,-5.0,0.0,0.0
23133.0,-0.49,-1.2,-0.231,0.0,-6.0,0.0,0.0
23153.0,-0.53,-0.8,-0.231,0.0,-6.0,0.0,0.0
23173.0,-0.55,0.0,-0.231,0.0,-5.0,0.0,0.0
23193.0,-0.56,0.4,-0.231,0.0,-5.0,0.0,0.0
23213.0,-0.58,0.8,-0.231,0.0,-5.0,0.0,0.0
23233.0,-0.57,1.1,-0.231,0.0,-5.0,0.0,0.0
23253.0,-0.56,0.8,-0.231,0.0,-4.0,0.0,0.0
23273.0,-0.53,1.4,-0.231,0.0,-4.0,0.0,0.0
23293.0,-0.5,1.0,-0.231,0.0,-3.0,0.0,0.0
23313.0,-0.47,0.8,-0.231,0.0,-3.0,0.0,0.0
23333.0,-0.44,0.8,-0.231,0.0,-3.0,0.0,0.0
23353.0,-0.43,0.5,-0.231,0.0,-3.0,0.0,0.0
23373.0,-0.41,0.6,-0.231,0.0,-3.0,0.0,0.0
23393.0,-0.39,0.2,-0.231,0.0,-2.0,0.0,0.0
23413.0,-0.37,-0.1,-0.231,0.0,-2.0,0.0,0.0
23433.0,-0.36,-0.0,-0.231,0.0,-2.0,0.0,0.0
23453.0,-0.36,-0.3,-0.231,0.0,-2.0,0.0,0.0
23473.0,-0.35,-0.6,-0.231,0.0,-2.0,0.0,0.0
23493.0,-0.36,-0.8,-0.231,0.0,-3.0,0.0,0.0
23513.0,-0.38,-0.7,-0.231,0.0,-3.0,0.0,0.0
23533.0,-0.4,-0.5,-0.231,0.0,-4.0,0.0,0.0
23553.0,-0.43,-0.6,-0.231,0.0,-4.0,0.0,0.0
23573.0,-0.45,-0.1,-0.231,0.0,-4.0,0.0,0.0
23593.0,-0.46,0.2,-0.231,0.0,-4.0,0.0,0.0
23613.0,-0.46,0.2,-0.231,0.0,-4.0,0.0,0.0
23633.0,-0.46,0.6,-0.231,0.0,-4.0,0.0,0.0
23653.0,-0.45,0.6,-0.231,0.0,-3.0,0.0,0.0
23673.0,-0.44,0.9,-0.231,0.0,-3.0,0.0,0.0
23693.0,-0.41,0.9,-0.231,0.0,-2.0,0.0,0.0
23713.0,-0.38,0.9,-0.231,0.0,-2.0,0.0,0.0
23733.0,-0.38,0.4,-0.231,0.0,-2.0,0.0,0.0
23753.0,-0.36,0.5,-0.231,0.0,-2.0,0.0,0.0
23773.0,-0.35,0.2,-0.231,0.0,-2.0,0.0,0.0
23793.0,-0.34,0.5,-0.231,0.0,-2.0,0.0,0.0
23813.0,-0.33,0.3,-0.231,0.0,-2.0,0.0,0.0
23833.0,-0.32,-0.3,-0.231,0.0,-2.0,0.0,0.0
23853.0,-0.33,-0.4,-0.231,0.0,-2.0,0.0,0.0
23873.0,-0.33,-0.1,-0.231,0.0,-2.0,0.0,0.0
23893.0,-0.33,-0.1,-0.231,0.0,-2.0,0.0,0.0
23913.0,-0.34,0.2,-0.231,0.0,-3.0,0.0,0.0
23933.0,-0.35,-0.2,-0.231,0.0,-3.0,0.0,0.0
23953.0,-0.34,-0.1,-0.231,0.0,-2.0,0.0,0.0
23973.0,-0.33,0.3,-0.231,0.0,-2.0,0.0,0.0
23993.0,-0.33,0.1,-0.231,0.0,-2.0,0.0,0.0
24013.0,-0.33,0.3,-0.231,0.0,-2.0,0.0,0.0
24033.0,-0.31,0.1,-0.231,0.0,-2.0,0.0,0.0
24053.0,-0.3,0.6,-0.231,0.0,-2.0,0.0,0.0
24073.0,-0.3,-0.1,-0.231,0.0,-2.0,0.0,0.0
24093.0,-0.3,0.1,-0.231,0.0,-2.0,0.0,0.0
24113.0,-0.29,0.1,-0.231,0.0,-2.0,0.0,0.0
24133.0,-0.3,-0.2,-0.231,0.0,-2.0,0.0,0.0
24153.0,-0.3,0.1,-0.231,0.0,-2.0,0.0,0.0
24173.0,-0.31,0.1,-0.231,0.0,-3.0,0.0,0.0
24193.0,-0.31,-0.0,-0.231,0.0,-2.0,0.0,0.0
24213.0,-0.31,0.2,-0.231,0.0,-2.0,0.0,0.0
24233.0,-0.32,0.2,-0.231,0.0,-3.0,0.0,0.0
24253.0,-0.32,0.1,-0.231,0.0,-2.0,0.0,0.0
24273.0,-0.31,0.3,-0.231,0.0,-2.0,0.0,0.0
24293.0,-0.31,0.2,-0.231,0.0,-2.0,0.0,0.0
24313.0,-0.29,0.3,-0.231,0.0,-2.0,0.0,0.0
24333.0,-0.28,0.2,-0.231,0.0,-2.0,0.0,0.0
24353.0,-0.27,0.1,-0.231,0.0,-2.0,0.0,0.0
24373.0,-0.27,-0.5,-0.231,0.0,-2.0,0.0,0.0
24393.0,-0.27,-0.9,-0.231,0.0,-2.0,0.0,0.0
24413.0,-0.28,-0.9,-0.231,0.0,-2.0,0.0,0.0
24433.0,-0.3,-1.1,-0.231,0.0,-3.0,0.0,0.0
24453.0,-0.31,-0.9,-0.231,0.0,-3.0,0.0,0.0
24473.0,-0.34,-1.2,-0.231,0.0,-3.0,0.0,0.0
24493.0,-0.37,-0.8,-0.231,0.0,-4.0,0.0,0.0
24513.0,-0.4,-0.8,-0.231,0.0,-4.0,0.0,0.0
24533.0,-0.42,-0.8,-0.231,0.0,-4.0,0.0,0.0
24553.0,-0.44,-0.3,-0.231,0.0,-4.0,0.0,0.0
24573.0,-0.46,-0.1,-0.231,0.0,-4.0,0.0,0.0
24593.0,-0.46,-0.1,-0.231,0.0,-4.0,0.0,0.0
24613.0,-0.48,0.1,-0.231,0.0,-4.0,0.0,0.0
24633.0,-0.48,0.6,-0.231,0.0,-4.0,0.0,0.0
24653.0,-0.46,0.7,-0.231,0.0,-3.0,0.0,0.0
24673.0,-0.45,1.1,-0.231,0.0,-3.0,0.0,0.0
24693.0,-0.43,0.7,-0.231,0.0,-3.0,0.0,0.0
24713.0,-0.41,0.7,-0.231,0.0,-3.0,0.0,0.0
24733.0,-0.4,0.5,-0.231,0.0,-3.0,0.0,0.0
24753.0,-0.38,0.2,-0.231,0.0,-2.0,0.0,0.0
24773.0,-0.36,0.3,-0.231,0.0,-2.0,0.0,0.0
24793.0,-0.36,0.2,-0.231,0.0,-3.0,0.0,0.0
24813.0,-0.36,-0.0,-0.231,0.0,-3.0,0.0,0.0
24833.0,-0.35,-0.0,-0.231,0.0,-3.0,0.0,0.0
24853.0,-0.36,-0.4,-0.231,0.0,-3.0,0.0,0.0
24873.0,-0.36,-0.4,-0.231,0.0,-3.0,0.0,0.0
24893.0,-0.36,-0.2,-0.231,0.0,-3.0,0.0,0.0
24913.0,-0.37,-0.5,-0.231,0.0,-3.0,0.0,0.0
24933.0,-0.37,-0.3,-0.231,0.0,-3.0,0.0,0.0
24953.0,-0.37,-0.3,-0.231,0.0,-3.0,0.0,0.0
24973.0,-0.37,-0.2,-0.231,0.0,-3.0,0.0,0.0
24993.0,-0.39,-0.4,-0.231,0.0,-3.0,0.0,0.0
25013.0,-0.4,-0.2,-0.231,0.0,-3.0,0.0,0.0
25033.0,-0.42,-0.4,-0.231,0.0,-4.0,0.0,0.0
25053.0,-0.43,0.3,-0.231,0.0,-4.0,0.0,0.0
25073.0,-0.43,0.5,-0.231,0.0,-3.0,0.0,0.0
25093.0,-0.42,0.4,-0.231,0.0,-3.0,0.0,0.0
25113.0,-0.41,0.4,-0.231,0.0,-3.0,0.0,0.0
25133.0,-0.38,0.2,-0.231,0.0,-2.0,0.0,0.0
25153.0,-0.37,-0.0,-0.231,0.0,-2.0,0.0,0.0
25173.0,-0.36,-0.3,-0.231,0.0,-2.0,0.0,0.0
25193.0,-0.37,-0.3,-0.231,0.0,-3.0,0.0,0.0
25213.0,-0.38,-0.8,-0.231,0.0,-3.0,0.0,0.0
