t_ms,theta_deg,theta_dot_dps,x_m,x_dot_ms,u_pwm,setpoint_deg,modo
16579.0,-0.47,6.0,-0.0109,0.024,-22.0,0.0,0.0
16599.0,-0.31,2.9,-0.0102,0.036,-14.0,0.0,0.0
16619.0,-0.32,2.8,-0.0096,0.024,-16.0,0.0,0.0
16639.0,-0.23,2.6,-0.009,0.024,-11.0,0.0,0.0
16659.0,-0.23,0.3,-0.0084,0.024,-11.0,0.0,0.0
16679.0,-0.26,-1.0,-0.0079,0.024,-13.0,0.0,0.0
16699.0,-0.32,-2.9,-0.0074,0.024,-16.0,0.0,0.0
16719.0,-0.4,-1.5,-0.0069,0.024,-20.0,0.0,0.0
16739.0,-0.47,-2.4,-0.0065,0.024,-24.0,0.0,0.0
16759.0,-0.57,0.2,-0.006,0.024,-29.0,0.0,0.0
16779.0,-0.59,2.6,-0.0055,0.024,-30.0,0.0,0.0
16799.0,-0.55,3.5,-0.005,0.024,-28.0,0.0,0.0
16819.0,-0.51,5.6,-0.0044,0.024,-26.0,0.0,0.0
16839.0,-0.46,4.7,-0.0038,0.024,-24.0,0.0,0.0
16859.0,-0.37,6.1,-0.0032,0.024,-19.0,0.0,0.0
16879.0,-0.28,7.3,-0.0027,0.024,-15.0,0.0,0.0
16899.0,-0.23,4.7,-0.0022,0.024,-13.0,0.0,0.0
16919.0,-0.17,5.8,-0.0017,0.024,-10.0,0.0,0.0
16939.0,-0.08,7.1,-0.0012,0.024,-5.0,0.0,0.0
16959.0,-0.02,4.0,-0.0008,0.024,-3.0,0.0,0.0
16979.0,0.03,5.3,-0.0005,0.024,0.0,0.0,0.0
16999.0,0.09,1.3,-0.0004,0.0,2.0,0.0,0.0
17019.0,0.04,-1.0,-0.0002,0.0,0.0,0.0,0.0
17039.0,0.01,-1.2,-0.0002,0.0,-2.0,0.0,0.0
17059.0,-0.08,-1.5,-0.0002,0.0,-6.0,0.0,0.0
17079.0,-0.1,3.3,-0.0001,0.0,-7.0,0.0,0.0
17099.0,-0.06,4.0,-0.0001,0.0,-5.0,0.0,0.0
17119.0,-0.0,5.8,0.0,0.012,-2.0,0.0,0.0
17139.0,0.1,5.2,0.0,0.0,2.0,0.0,0.0
17159.0,0.16,4.1,0.0,0.0,5.0,0.0,0.0
17179.0,0.21,4.8,-0.0001,-0.012,8.0,0.0,0.0
17199.0,0.3,7.2,-0.0002,-0.012,13.0,0.0,0.0
17219.0,0.43,8.9,-0.0005,-0.012,19.0,0.0,0.0
17239.0,0.6,9.6,-0.0008,-0.012,28.0,0.0,0.0
17259.0,0.86,0.4,-0.0014,-0.036,41.0,0.0,0.0
17279.0,0.57,-21.1,-0.002,-0.036,27.0,0.0,0.0
17299.0,0.3,-10.3,-0.0027,-0.036,13.0,0.0,0.0
17319.0,0.1,-6.0,-0.0035,-0.036,4.0,0.0,0.0
17339.0,0.11,-5.2,-0.0041,-0.024,4.0,0.0,0.0
17359.0,-0.04,-7.4,-0.0047,-0.024,-2.0,0.0,0.0
17379.0,-0.11,-1.3,-0.0051,-0.024,-5.0,0.0,0.0
17399.0,-0.11,6.9,-0.0053,0.0,-5.0,0.0,0.0
17419.0,0.09,14.8,-0.0053,0.0,4.0,0.0,0.0
17439.0,0.42,14.2,-0.0054,-0.012,21.0,0.0,0.0
17459.0,0.71,8.8,-0.0055,-0.012,35.0,0.0,0.0
17479.0,0.8,-5.9,-0.006,-0.024,40.0,0.0,0.0
17499.0,0.65,-9.9,-0.0066,-0.036,32.0,0.0,0.0
17519.0,0.5,-9.0,-0.0073,-0.036,25.0,0.0,0.0
17539.0,0.31,-12.0,-0.0079,-0.036,15.0,0.0,0.0
17559.0,0.11,-9.3,-0.0087,-0.036,6.0,0.0,0.0
17579.0,0.0,-7.7,-0.0093,-0.036,1.0,0.0,0.0
17599.0,-0.16,-7.3,-0.0098,-0.024,-6.0,0.0,0.0
17619.0,-0.16,4.9,-0.01,-0.012,-6.0,0.0,0.0
17639.0,0.0,12.4,-0.01,0.0,1.0,0.0,0.0
17659.0,0.31,8.8,-0.01,0.0,16.0,0.0,0.0
17679.0,0.45,2.5,-0.0103,-0.012,23.0,0.0,0.0
17699.0,0.47,-6.0,-0.0105,-0.012,24.0,0.0,0.0
17719.0,0.34,-10.8,-0.0109,-0.012,18.0,0.0,0.0
17739.0,0.18,-11.3,-0.0114,-0.024,10.0,0.0,0.0
17759.0,-0.02,-12.6,-0.0118,-0.024,0.0,0.0,0.0
17779.0,-0.23,-10.3,-0.0122,-0.024,-9.0,0.0,0.0
17799.0,-0.36,0.1,-0.0122,0.0,-16.0,0.0,0.0
17819.0,-0.25,2.0,-0.0121,0.0,-10.0,0.0,0.0
17839.0,-0.21,-4.4,-0.0118,0.012,-8.0,0.0,0.0
17859.0,-0.28,-6.4,-0.0116,0.012,-12.0,0.0,0.0
17879.0,-0.39,-6.6,-0.0112,0.024,-18.0,0.0,0.0
17899.0,-0.45,-1.1,-0.011,0.012,-20.0,0.0,0.0
17919.0,-0.44,-0.7,-0.0106,0.012,-20.0,0.0,0.0
17939.0,-0.41,4.3,-0.0102,0.024,-19.0,0.0,0.0
17959.0,-0.29,2.3,-0.0097,0.024,-13.0,0.0,0.0
17979.0,-0.3,0.7,-0.0093,0.024,-13.0,0.0,0.0
17999.0,-0.28,0.9,-0.0088,0.024,-13.0,0.0,0.0
18019.0,-0.33,-1.1,-0.0085,0.012,-15.0,0.0,0.0
18039.0,-0.35,0.8,-0.008,0.024,-16.0,0.0,0.0
18059.0,-0.39,-1.5,-0.0076,0.024,-19.0,0.0,0.0
18079.0,-0.43,0.0,-0.0073,0.012,-21.0,0.0,0.0
18099.0,-0.44,1.1,-0.0068,0.024,-21.0,0.0,0.0
18119.0,-0.49,0.7,-0.0063,0.024,-24.0,0.0,0.0
18139.0,-0.51,3.3,-0.0059,0.024,-25.0,0.0,0.0
18159.0,-0.48,3.9,-0.0054,0.024,-24.0,0.0,0.0
18179.0,-0.38,6.1,-0.0049,0.024,-19.0,0.0,0.0
18199.0,-0.33,5.2,-0.0044,0.024,-17.0,0.0,0.0
18219.0,-0.24,5.2,-0.0039,0.024,-12.0,0.0,0.0
18239.0,-0.17,4.1,-0.0035,0.024,-9.0,0.0,0.0
18259.0,-0.15,4.8,-0.0031,0.024,-8.0,0.0,0.0
18279.0,-0.04,4.7,-0.0027,0.024,-3.0,0.0,0.0
18299.0,-0.06,2.2,-0.0025,0.012,-4.0,0.0,0.0
18319.0,-0.03,5.3,-0.0023,0.012,-2.0,0.0,0.0
18339.0,0.0,2.0,-0.002,0.012,-1.0,0.0,0.0
18359.0,-0.02,-0.6,-0.0019,0.012,-2.0,0.0,0.0
18379.0,-0.05,0.0,-0.0019,0.0,-4.0,0.0,0.0
18399.0,-0.11,1.8,-0.0019,0.0,-7.0,0.0,0.0
18419.0,-0.09,4.5,-0.0019,0.0,-6.0,0.0,0.0
18439.0,-0.03,5.9,-0.0018,0.012,-3.0,0.0,0.0
18459.0,0.07,7.4,-0.0018,0.0,1.0,0.0,0.0
18479.0,0.17,6.0,-0.0018,0.0,6.0,0.0,0.0
18499.0,0.24,5.8,-0.0018,0.0,10.0,0.0,0.0
18519.0,0.35,8.3,-0.002,-0.012,15.0,0.0,0.0
18539.0,0.5,10.7,-0.0023,-0.012,23.0,0.0,0.0
18559.0,0.78,13.1,-0.0027,-0.024,37.0,0.0,0.0
18579.0,0.96,-4.9,-0.0033,-0.036,45.0,0.0,0.0
18599.0,0.7,-17.9,-0.0041,-0.048,33.0,0.0,0.0
18619.0,0.45,-9.8,-0.0049,-0.048,20.0,0.0,0.0
18639.0,0.26,-9.8,-0.0056,-0.036,12.0,0.0,0.0
18659.0,0.05,-11.9,-0.0063,-0.036,1.0,0.0,0.0
18679.0,-0.08,-6.1,-0.0071,-0.036,-4.0,0.0,0.0
18699.0,-0.15,0.5,-0.0075,-0.024,-7.0,0.0,0.0
18719.0,-0.06,11.8,-0.0076,0.0,-2.0,0.0,0.0
18739.0,0.27,16.4,-0.0076,0.0,13.0,0.0,0.0
18759.0,0.58,9.7,-0.0078,-0.012,29.0,0.0,0.0
18779.0,0.79,1.0,-0.008,-0.012,39.0,0.0,0.0
18799.0,0.73,-8.4,-0.0086,-0.036,36.0,0.0,0.0
18819.0,0.61,-8.9,-0.0092,-0.036,30.0,0.0,0.0
18839.0,0.41,-15.8,-0.0099,-0.036,21.0,0.0,0.0
18859.0,0.22,-12.1,-0.0106,-0.036,12.0,0.0,0.0
18879.0,0.02,-12.9,-0.0112,-0.036,1.0,0.0,0.0
18899.0,-0.21,-12.2,-0.0118,-0.036,-8.0,0.0,0.0
18919.0,-0.31,-3.4,-0.0122,-0.012,-13.0,0.0,0.0
18939.0,-0.29,7.3,-0.0122,0.0,-12.0,0.0,0.0
18959.0,-0.06,6.5,-0.0121,0.012,-1.0,0.0,0.0
18979.0,0.06,0.3,-0.0121,0.0,4.0,0.0,0.0
18999.0,0.08,-1.1,-0.012,0.0,5.0,0.0,0.0
19019.0,0.11,-1.1,-0.0121,0.0,6.0,0.0,0.0
19039.0,0.11,-8.5,-0.0123,-0.012,6.0,0.0,0.0
19059.0,-0.08,-13.5,-0.0126,-0.012,-2.0,0.0,0.0
19079.0,-0.25,-8.9,-0.0127,-0.012,-11.0,0.0,0.0
19099.0,-0.34,-4.1,-0.0126,0.012,-15.0,0.0,0.0
19119.0,-0.41,-10.0,-0.0124,0.012,-18.0,0.0,0.0
19139.0,-0.59,-12.3,-0.0122,0.012,-27.0,0.0,0.0
19159.0,-0.74,-10.2,-0.0117,0.024,-35.0,0.0,0.0
19179.0,-0.93,-3.3,-0.0112,0.024,-44.0,0.0,0.0
19199.0,-0.83,13.6,-0.0106,0.036,-39.0,0.0,0.0
19219.0,-0.54,7.2,-0.0098,0.036,-25.0,0.0,0.0
19239.0,-0.42,4.8,-0.0091,0.036,-20.0,0.0,0.0
19259.0,-0.42,-0.4,-0.0084,0.036,-20.0,0.0,0.0
19279.0,-0.41,4.8,-0.0078,0.024,-20.0,0.0,0.0
19299.0,-0.26,1.6,-0.0072,0.024,-12.0,0.0,0.0
19319.0,-0.41,-2.3,-0.0066,0.024,-20.0,0.0,0.0
19339.0,-0.44,1.0,-0.006,0.024,-22.0,0.0,0.0
19359.0,-0.46,-1.3,-0.0055,0.024,-23.0,0.0,0.0
19379.0,-0.51,0.9,-0.0049,0.024,-25.0,0.0,0.0
19399.0,-0.51,1.3,-0.0044,0.024,-25.0,0.0,0.0
19419.0,-0.55,0.6,-0.0038,0.036,-28.0,0.0,0.0
19439.0,-0.56,2.9,-0.0033,0.024,-29.0,0.0,0.0
19459.0,-0.53,5.7,-0.0027,0.024,-27.0,0.0,0.0
19479.0,-0.47,5.4,-0.002,0.036,-25.0,0.0,0.0
19499.0,-0.44,7.3,-0.0016,0.024,-23.0,0.0,0.0
19519.0,-0.35,7.3,-0.001,0.024,-19.0,0.0,0.0
19539.0,-0.25,8.0,-0.0004,0.036,-14.0,0.0,0.0
19559.0,-0.17,7.6,0.0,0.012,-10.0,0.0,0.0
19579.0,-0.07,6.9,0.0005,0.024,-5.0,0.0,0.0
19599.0,0.03,6.0,0.001,0.024,0.0,0.0,0.0
19619.0,0.11,4.5,0.0012,0.012,2.0,0.0,0.0
19639.0,0.14,1.2,0.0014,0.012,4.0,0.0,0.0
19659.0,0.05,-7.1,0.0014,0.0,0.0,0.0,0.0
19679.0,-0.1,-3.4,0.0013,-0.012,-7.0,0.0,0.0
19699.0,-0.15,3.7,0.0013,0.0,-10.0,0.0,0.0
19719.0,-0.11,2.9,0.0014,0.0,-7.0,0.0,0.0
19739.0,-0.09,5.4,0.0016,0.0,-7.0,0.0,0.0
19759.0,0.01,8.3,0.0017,0.012,-1.0,0.0,0.0
19779.0,0.14,6.1,0.0017,0.0,4.0,0.0,0.0
19799.0,0.18,3.8,0.0017,0.0,6.0,0.0,0.0
19819.0,0.26,6.1,0.0014,-0.012,11.0,0.0,0.0
19839.0,0.36,8.7,0.0013,-0.012,16.0,0.0,0.0
19859.0,0.52,10.3,0.001,-0.024,23.0,0.0,0.0
19879.0,0.68,8.9,0.0006,-0.024,32.0,0.0,0.0
19899.0,0.82,-6.0,0.0,-0.024,39.0,0.0,0.0
19919.0,0.5,-14.9,-0.0006,-0.036,23.0,0.0,0.0
19939.0,0.31,-7.8,-0.0013,-0.036,14.0,0.0,0.0
19959.0,0.08,-6.3,-0.002,-0.036,2.0,0.0,0.0
19979.0,0.0,-6.1,-0.0026,-0.036,0.0,0.0,0.0
19999.0,-0.09,-0.6,-0.0031,-0.024,-4.0,0.0,0.0
20019.0,-0.05,8.5,-0.0033,-0.012,-2.0,0.0,0.0
20039.0,0.18,18.6,-0.0035,-0.012,8.0,0.0,0.0
20059.0,0.58,14.1,-0.0035,0.0,29.0,0.0,0.0
20080.0,0.83,7.4,-0.0038,-0.024,41.0,0.0,0.0
20099.0,0.91,-3.0,-0.0043,-0.024,45.0,0.0,0.0
20120.0,0.78,-7.7,-0.005,-0.036,39.0,0.0,0.0
20139.0,0.65,-8.8,-0.0057,-0.036,32.0,0.0,0.0
20160.0,0.52,-11.1,-0.0066,-0.036,26.0,0.0,0.0
20180.0,0.27,-11.7,-0.0074,-0.036,14.0,0.0,0.0
20200.0,0.11,-7.5,-0.0082,-0.036,6.0,0.0,0.0
20220.0,0.03,-4.6,-0.009,-0.036,2.0,0.0,0.0
20240.0,-0.07,-5.3,-0.0096,-0.024,-1.0,0.0,0.0
20260.0,-0.05,2.9,-0.01,-0.024,0.0,0.0,0.0
20280.0,0.08,4.5,-0.0104,-0.012,5.0,0.0,0.0
20300.0,0.26,0.9,-0.0106,-0.012,14.0,0.0,0.0
20320.0,0.32,-3.4,-0.0109,-0.012,17.0,0.0,0.0
20340.0,0.33,-6.4,-0.0112,-0.012,18.0,0.0,0.0
20360.0,0.22,-10.7,-0.0117,-0.024,12.0,0.0,0.0
20380.0,0.02,-12.3,-0.0121,-0.024,2.0,0.0,0.0
20400.0,-0.14,-10.8,-0.0124,-0.024,-4.0,0.0,0.0
20420.0,-0.29,-5.4,-0.0126,-0.012,-12.0,0.0,0.0
20440.0,-0.3,-0.1,-0.0126,0.0,-12.0,0.0,0.0
20460.0,-0.3,-5.3,-0.0124,0.0,-12.0,0.0,0.0
20480.0,-0.39,-8.3,-0.0122,0.012,-17.0,0.0,0.0
20500.0,-0.51,-8.5,-0.012,0.012,-23.0,0.0,0.0
20520.0,-0.6,-8.3,-0.0115,0.024,-28.0,0.0,0.0
20540.0,-0.7,4.4,-0.011,0.024,-33.0,0.0,0.0
20560.0,-0.48,8.2,-0.0105,0.036,-22.0,0.0,0.0
20580.0,-0.4,2.2,-0.0099,0.024,-18.0,0.0,0.0
20600.0,-0.36,0.4,-0.0094,0.024,-17.0,0.0,0.0
20620.0,-0.3,2.3,-0.0088,0.024,-14.0,0.0,0.0
20640.0,-0.34,-0.8,-0.0084,0.024,-16.0,0.0,0.0
20660.0,-0.37,-0.4,-0.0079,0.024,-17.0,0.0,0.0
20680.0,-0.37,-1.3,-0.0074,0.024,-17.0,0.0,0.0
20700.0,-0.45,-1.8,-0.0069,0.024,-21.0,0.0,0.0
20720.0,-0.5,-0.7,-0.0065,0.024,-24.0,0.0,0.0
20740.0,-0.58,1.2,-0.006,0.024,-28.0,0.0,0.0
20760.0,-0.55,2.4,-0.0055,0.024,-27.0,0.0,0.0
20780.0,-0.54,4.0,-0.0049,0.024,-27.0,0.0,0.0
20800.0,-0.49,4.5,-0.0044,0.024,-25.0,0.0,0.0
20820.0,-0.45,4.4,-0.0038,0.024,-23.0,0.0,0.0
20840.0,-0.42,6.5,-0.0032,0.024,-22.0,0.0,0.0
20860.0,-0.32,6.6,-0.0027,0.024,-17.0,0.0,0.0
20880.0,-0.27,5.5,-0.0022,0.024,-14.0,0.0,0.0
20900.0,-0.19,6.3,-0.0017,0.024,-11.0,0.0,0.0
20920.0,-0.14,5.7,-0.0013,0.024,-8.0,0.0,0.0
20940.0,-0.04,6.9,-0.0008,0.024,-3.0,0.0,0.0
20960.0,0.03,5.0,-0.0006,0.012,0.0,0.0,0.0
20980.0,0.08,2.5,-0.0004,0.0,1.0,0.0,0.0
21000.0,0.06,1.1,-0.0001,0.012,0.0,0.0,0.0
21020.0,0.05,-0.7,-0.0001,0.0,0.0,0.0,0.0
21040.0,-0.02,-0.7,-0.0001,0.0,-3.0,0.0,0.0
21060.0,-0.04,2.8,-0.0001,0.0,-4.0,0.0,0.0
21080.0,-0.02,2.6,-0.0001,0.0,-3.0,0.0,0.0
21100.0,-0.0,3.7,-0.0001,0.0,-2.0,0.0,0.0
21120.0,0.06,4.7,-0.0001,0.0,0.0,0.0,0.0
21140.0,0.12,6.1,-0.0001,0.0,4.0,0.0,0.0
21160.0,0.21,6.2,-0.0001,0.0,8.0,0.0,0.0
21180.0,0.32,8.0,-0.0002,0.0,14.0,0.0,0.0
21200.0,0.46,9.9,-0.0005,-0.012,21.0,0.0,0.0
21220.0,0.65,10.9,-0.001,-0.024,30.0,0.0,0.0
21240.0,0.88,1.8,-0.0014,-0.024,42.0,0.0,0.0
21260.0,0.74,-20.6,-0.002,-0.036,35.0,0.0,0.0
21280.0,0.39,-12.6,-0.0029,-0.048,17.0,0.0,0.0
21300.0,0.15,-7.5,-0.0036,-0.036,6.0,0.0,0.0
21320.0,0.02,-5.9,-0.0043,-0.036,0.0,0.0,0.0
21340.0,-0.1,-6.8,-0.0049,-0.024,-5.0,0.0,0.0
21360.0,-0.15,1.4,-0.0054,-0.024,-7.0,0.0,0.0
21380.0,-0.1,9.7,-0.0054,0.0,-5.0,0.0,0.0
21400.0,0.15,17.3,-0.0054,0.0,7.0,0.0,0.0
21420.0,0.49,14.3,-0.0054,0.0,24.0,0.0,0.0
21440.0,0.75,13.6,-0.0056,-0.012,37.0,0.0,0.0
21460.0,1.06,-1.8,-0.0061,-0.024,53.0,0.0,0.0
21480.0,0.8,-15.8,-0.0067,-0.036,39.0,0.0,0.0
21500.0,0.66,-8.4,-0.0075,-0.036,33.0,0.0,0.0
21520.0,0.45,-15.3,-0.0085,-0.048,23.0,0.0,0.0
21540.0,0.17,-11.1,-0.0093,-0.048,9.0,0.0,0.0
21560.0,0.09,-11.9,-0.01,-0.036,5.0,0.0,0.0
21580.0,-0.03,-14.7,-0.0108,-0.036,0.0,0.0,0.0
21600.0,-0.2,-12.0,-0.0112,-0.024,-8.0,0.0,0.0
21620.0,-0.3,-1.9,-0.0115,-0.012,-13.0,0.0,0.0
21640.0,-0.19,4.6,-0.0115,0.0,-7.0,0.0,0.0
21660.0,-0.05,1.0,-0.0114,0.012,0.0,0.0,0.0
21680.0,-0.0,-3.8,-0.0112,0.0,1.0,0.0,0.0
21700.0,-0.04,-6.8,-0.0111,0.0,0.0,0.0,0.0
21720.0,-0.15,-8.5,-0.0111,0.0,-5.0,0.0,0.0
21740.0,-0.27,-8.9,-0.0111,0.0,-11.0,0.0,0.0
21760.0,-0.43,-10.7,-0.011,0.012,-19.0,0.0,0.0
21780.0,-0.61,-11.7,-0.0108,0.012,-28.0,0.0,0.0
21800.0,-0.77,-4.7,-0.0104,0.024,-36.0,0.0,0.0
21820.0,-0.83,-4.9,-0.0099,0.024,-39.0,0.0,0.0
21840.0,-0.98,5.8,-0.0093,0.024,-47.0,0.0,0.0
21860.0,-0.73,11.6,-0.0086,0.036,-34.0,0.0,0.0
21880.0,-0.57,5.3,-0.0078,0.048,-27.0,0.0,0.0
21900.0,-0.43,8.9,-0.0071,0.036,-20.0,0.0,0.0
21920.0,-0.33,4.2,-0.0063,0.036,-16.0,0.0,0.0
21940.0,-0.31,4.2,-0.0057,0.036,-15.0,0.0,0.0
21960.0,-0.25,4.3,-0.0051,0.024,-12.0,0.0,0.0
21980.0,-0.22,1.1,-0.0045,0.024,-11.0,0.0,0.0
22000.0,-0.24,0.4,-0.0041,0.024,-11.0,0.0,0.0
22020.0,-0.26,-1.1,-0.0037,0.012,-13.0,0.0,0.0
22040.0,-0.35,0.7,-0.0032,0.024,-17.0,0.0,0.0
22060.0,-0.35,0.2,-0.0029,0.012,-17.0,0.0,0.0
22080.0,-0.4,1.9,-0.0025,0.012,-20.0,0.0,0.0
22100.0,-0.4,4.3,-0.002,0.024,-21.0,0.0,0.0
22120.0,-0.39,4.1,-0.0017,0.024,-20.0,0.0,0.0
22140.0,-0.34,7.7,-0.0012,0.024,-18.0,0.0,0.0
22160.0,-0.19,7.7,-0.0008,0.024,-11.0,0.0,0.0
22180.0,-0.12,6.6,-0.0004,0.024,-8.0,0.0,0.0
22200.0,0.01,8.9,-0.0001,0.012,-1.0,0.0,0.0
22220.0,0.09,5.3,0.0001,0.012,2.0,0.0,0.0
22240.0,0.17,2.9,0.0004,0.012,5.0,0.0,0.0
22260.0,0.13,-3.5,0.0002,-0.012,4.0,0.0,0.0
22280.0,0.04,-0.8,0.0001,-0.012,0.0,0.0,0.0
22300.0,-0.01,1.6,0.0001,0.0,-2.0,0.0,0.0
22320.0,0.03,5.1,0.0001,0.0,0.0,0.0,0.0
22340.0,0.1,5.2,0.0001,0.0,2.0,0.0,0.0
22360.0,0.18,6.9,0.0001,0.0,6.0,0.0,0.0
22380.0,0.3,8.3,0.0,0.0,12.0,0.0,0.0
22400.0,0.43,8.6,-0.0002,-0.012,19.0,0.0,0.0
22420.0,0.59,10.6,-0.0005,-0.012,27.0,0.0,0.0
22440.0,0.83,8.7,-0.001,-0.024,39.0,0.0,0.0
22460.0,0.74,-19.1,-0.0016,-0.036,34.0,0.0,0.0
22480.0,0.43,-10.8,-0.0023,-0.036,20.0,0.0,0.0
22500.0,0.14,-7.8,-0.003,-0.036,6.0,0.0,0.0
22520.0,0.07,-6.4,-0.0037,-0.036,2.0,0.0,0.0
22540.0,-0.05,-4.7,-0.0043,-0.024,-2.0,0.0,0.0
22560.0,-0.08,0.5,-0.0048,-0.024,-3.0,0.0,0.0
22580.0,-0.03,8.8,-0.005,-0.012,-1.0,0.0,0.0
22600.0,0.2,16.6,-0.005,0.0,10.0,0.0,0.0
22620.0,0.58,9.3,-0.0053,-0.012,29.0,0.0,0.0
22640.0,0.68,1.5,-0.0055,-0.012,34.0,0.0,0.0
22660.0,0.76,-0.7,-0.006,-0.024,37.0,0.0,0.0
22680.0,0.68,-9.7,-0.0066,-0.036,33.0,0.0,0.0
22700.0,0.57,-8.1,-0.0073,-0.036,28.0,0.0,0.0
22720.0,0.45,-10.2,-0.008,-0.024,22.0,0.0,0.0
22740.0,0.34,-12.0,-0.0087,-0.036,17.0,0.0,0.0
22760.0,0.2,-12.8,-0.0094,-0.036,10.0,0.0,0.0
22780.0,0.01,-15.2,-0.01,-0.024,1.0,0.0,0.0
22800.0,-0.19,-11.6,-0.0106,-0.024,-8.0,0.0,0.0
22820.0,-0.32,-2.9,-0.0108,0.0,-13.0,0.0,0.0
22840.0,-0.23,3.5,-0.0108,0.0,-9.0,0.0,0.0
22860.0,-0.17,-3.5,-0.0106,0.0,-6.0,0.0,0.0
22880.0,-0.22,-4.9,-0.0104,0.012,-9.0,0.0,0.0
22900.0,-0.25,-4.1,-0.0102,0.012,-10.0,0.0,0.0
22920.0,-0.28,-6.8,-0.0099,0.012,-12.0,0.0,0.0
22940.0,-0.38,0.1,-0.0097,0.012,-17.0,0.0,0.0
22960.0,-0.32,-2.9,-0.0093,0.012,-14.0,0.0,0.0
22980.0,-0.4,1.6,-0.009,0.012,-18.0,0.0,0.0
23000.0,-0.28,3.5,-0.0086,0.024,-12.0,0.0,0.0
23020.0,-0.26,-2.0,-0.0082,0.012,-11.0,0.0,0.0
23040.0,-0.29,1.9,-0.0079,0.012,-12.0,0.0,0.0
23060.0,-0.26,-1.2,-0.0075,0.012,-12.0,0.0,0.0
23080.0,-0.34,-2.7,-0.0072,0.024,-15.0,0.0,0.0
23100.0,-0.4,0.0,-0.0068,0.024,-19.0,0.0,0.0
23120.0,-0.42,-1.0,-0.0065,0.024,-20.0,0.0,0.0
23140.0,-0.48,0.8,-0.0061,0.024,-23.0,0.0,0.0
23160.0,-0.48,2.6,-0.0056,0.024,-23.0,0.0,0.0
23180.0,-0.41,3.9,-0.0053,0.024,-20.0,0.0,0.0
23200.0,-0.42,3.4,-0.0048,0.024,-20.0,0.0,0.0
23220.0,-0.35,5.4,-0.0044,0.024,-17.0,0.0,0.0
23240.0,-0.29,3.5,-0.0039,0.024,-14.0,0.0,0.0
23260.0,-0.3,4.9,-0.0035,0.024,-15.0,0.0,0.0
23280.0,-0.19,5.3,-0.0031,0.012,-10.0,0.0,0.0
23300.0,-0.16,4.0,-0.0027,0.012,-8.0,0.0,0.0
23320.0,-0.11,6.5,-0.0024,0.012,-6.0,0.0,0.0
23340.0,-0.05,4.4,-0.0022,0.012,-3.0,0.0,0.0
23360.0,-0.01,5.2,-0.0019,0.012,-1.0,0.0,0.0
23380.0,0.05,1.6,-0.0018,0.0,0.0,0.0,0.0
23400.0,-0.01,-1.4,-0.0017,0.0,-2.0,0.0,0.0
23420.0,-0.05,2.2,-0.0017,0.0,-4.0,0.0,0.0
23440.0,-0.04,3.3,-0.0017,0.0,-3.0,0.0,0.0
23460.0,-0.01,4.0,-0.0017,0.0,-2.0,0.0,0.0
23480.0,0.04,4.8,-0.0017,0.0,0.0,0.0,0.0
23500.0,0.1,6.3,-0.0017,0.0,3.0,0.0,0.0
23520.0,0.19,6.9,-0.0018,-0.012,7.0,0.0,0.0
23540.0,0.31,8.5,-0.0019,-0.012,13.0,0.0,0.0
23560.0,0.44,10.1,-0.0022,-0.012,20.0,0.0,0.0
23580.0,0.65,10.8,-0.0025,-0.024,31.0,0.0,0.0
23600.0,0.76,1.7,-0.003,-0.024,36.0,0.0,0.0
23620.0,0.81,-13.3,-0.0036,-0.024,38.0,0.0,0.0
23640.0,0.51,-8.9,-0.0044,-0.048,24.0,0.0,0.0
23660.0,0.3,-10.3,-0.0053,-0.048,14.0,0.0,0.0
23680.0,0.14,-9.3,-0.0059,-0.024,6.0,0.0,0.0
23700.0,0.08,-6.0,-0.0066,-0.036,3.0,0.0,0.0
23720.0,-0.02,-6.2,-0.0072,-0.024,-1.0,0.0,0.0
23740.0,-0.16,-2.1,-0.0078,-0.024,-7.0,0.0,0.0
23760.0,-0.06,9.4,-0.0079,0.0,-2.0,0.0,0.0
23780.0,0.19,15.8,-0.008,0.0,9.0,0.0,0.0
23800.0,0.51,7.0,-0.008,0.0,25.0,0.0,0.0
23820.0,0.59,0.4,-0.0082,-0.012,29.0,0.0,0.0
23840.0,0.62,-2.4,-0.0087,-0.024,31.0,0.0,0.0
23860.0,0.57,-9.9,-0.0092,-0.024,28.0,0.0,0.0
23880.0,0.38,-12.4,-0.0098,-0.036,19.0,0.0,0.0
23900.0,0.24,-9.3,-0.0104,-0.024,12.0,0.0,0.0
23920.0,0.1,-13.9,-0.011,-0.024,6.0,0.0,0.0
23940.0,-0.08,-15.0,-0.0115,-0.024,-2.0,0.0,0.0
23960.0,-0.27,-12.5,-0.012,-0.024,-12.0,0.0,0.0
23980.0,-0.4,-3.3,-0.012,0.0,-18.0,0.0,0.0
24000.0,-0.32,-0.5,-0.0118,0.012,-14.0,0.0,0.0
24020.0,-0.31,-6.4,-0.0116,0.012,-13.0,0.0,0.0
24040.0,-0.42,-11.0,-0.0115,0.012,-19.0,0.0,0.0
24060.0,-0.62,-13.0,-0.011,0.024,-29.0,0.0,0.0
24080.0,-0.81,-7.2,-0.0106,0.024,-38.0,0.0,0.0
24100.0,-0.83,3.5,-0.0102,0.024,-39.0,0.0,0.0
24120.0,-0.71,5.6,-0.0094,0.036,-33.0,0.0,0.0
24140.0,-0.59,3.9,-0.0087,0.036,-27.0,0.0,0.0
